time,rain,evaporation,runoff,net rain,Subbasin_1_Rain,Subbasin_2_Rain,Subbasin_3_Rain,Subbasin_4_Rain,Subbasin_5_Rain,Subbasin_6_Rain,Subbasin_7_Rain,Subbasin_8_Rain
2010-07-22 08:00:00,0.6706,0.04167,43.7,0.62893,0.0,0.0,0.152755178525586,0.302201744894746,0.963286680130149,1.13245331542566,1.30090199810451,1.39930704864598
2010-07-22 09:00:00,1.0138,0.04167,313.0,0.97213,0.796157854455079,0.259576277724218,1.39816321431628,0.941710189349221,0.991413708674392,1.13245331542566,1.30090199810451,1.39930704864598
2010-07-22 10:00:00,1.2518,0.04167,63.0000000000152,1.21013,0.801921072772461,1.07021186113789,1.39816321431628,0.941710189349221,1.60040843893695,2.59426921662128,1.5121001947273,1.6646987356501
2010-07-22 11:00:00,1.1941,0.04167,186.499999999995,1.15243,0.801921072772461,1.07021186113789,0.152755178525586,0.759866577049855,1.24010246661313,1.79691508869639,1.87418721599497,2.56420715888591
2010-07-22 12:00:00,0.578,0.04167,184.999999999995,0.53633,0.0,0.0,0.0,0.0,0.74184386600964,1.79206737015907,1.7704293817325,2.33719247948633
2010-07-22 13:00:00,2.5171,0.04167,177.999999999995,2.47543,0.796157854455079,0.259576277724218,1.45275517852559,1.39470377009038,2.76558325153736,3.82892770268328,4.29311100050119,6.39383921325312
2010-07-22 14:00:00,2.3166,0.04167,171.00000000002,2.27493,0.798559195420655,0.597341104146582,1.45275517852559,1.19834740698431,2.10696901200009,3.15675572764997,3.80088705258207,6.60956807589
2010-07-22 15:00:00,6.7104,0.04167,54.3888888888717,6.66873,0.820171264110836,3.63722454194786,1.75826553557676,1.97292641146573,10.6060542962017,19.9327950762103,15.1648876662019,14.3862125883408
2010-07-22 16:00:00,9.0955,0.04167,48.8888888888964,9.05383,4.97838793130982,1.96011656219872,10.2454080357907,7.94075338843673,11.3847436008004,13.3520583105722,9.63177652634963,10.7029562537834
2010-07-22 17:00:00,11.9845,0.04167,33.4999999999905,11.94283,11.4615785445508,6.09576277724218,11.0848639880698,13.3374969730359,11.9071730415547,11.3972364659446,6.4800654963551,9.04054999732163
2010-07-22 18:00:00,13.6515,0.04167,32.0000000000152,13.60983,11.9615785445508,6.59576277724218,8.58486398806978,12.0955752462736,12.0713728389884,25.1292347333632,7.33395583916668,22.5074311808936
2010-07-22 19:00:00,16.0665,0.04167,283.0,16.02483,17.4855919542066,15.4734110414658,7.33945595227909,15.3874379602174,15.3013587386015,24.1644534687909,13.6222900785196,21.0614180378491
2010-07-22 20:00:00,13.6635,0.04167,284.0,13.62183,13.0336187735181,17.7287075699131,8.33945595227909,12.0628540605532,12.1676295309384,12.3432484320515,16.9090504898666,16.6770373888025
2010-07-22 21:00:00,11.366,0.04167,764.300000000004,11.32433,8.51921072772461,11.2021186113789,10.5848639880698,9.7055392256126,11.878528080372,12.4956012974851,14.0194006332557,12.3614308590064
2010-07-22 22:00:00,11.5555,0.04167,2208.94444444444,11.51383,11.5096053638623,12.8510593056895,5.08486398806977,9.39548867222523,9.01186029318745,11.1611544357781,17.4693049354432,21.446204181735
2010-07-22 23:00:00,30.864,0.04167,1710.74444444444,30.82233,19.0456254783459,25.4175317020249,5.59404791648839,17.7478679383118,26.0761972031757,59.8766409436853,38.0130979678495,71.9236917042142
