Time,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,avg_rain,GB_out,GZ_in,GZ_out,E0
2017-11-12 07:00:00,,,,,,,,,41.4,57.361,0.0,0.1319
2017-11-12 08:00:00,,,,,,,,,113.2,37.037,0.0,0.1319
2017-11-12 09:00:00,,,,,,,,,89.0,53.796,0.0,0.1319
2017-11-12 10:00:00,,,,,,,,,96.2,50.232,0.0,0.1319
2017-11-12 11:00:00,,,,,,,,,179.8,56.99,0.0,0.1319
2017-11-12 12:00:00,,,,,,,,,73.6,63.751,0.0,0.1319
2017-11-12 13:00:00,,,,,,,,,4.39,60.461,0.0,0.1319
2017-11-12 14:00:00,,,,,,,,,4.03,50.371,0.0,0.1319
2017-11-12 15:00:00,,,,,,,,,4.03,40.371,0.0,0.1319
2017-11-12 16:00:00,,,,,,,,,4.03,23.657,0.0,0.1319
2017-11-12 17:00:00,,,,,,,,,19.4,7.9,71.915,0.1319
2017-11-12 18:00:00,,,,,,,,,161.2,8.943,263.971,0.1319
2017-11-12 19:00:00,,,,,,,,,249.4,31.689,358.411,0.1319
2017-11-12 20:00:00,,,,,,,,,149.1,79.773,369.621,0.1319
2017-11-12 21:00:00,,,,,,,,,85.0,97.289,267.325,0.1319
2017-11-12 22:00:00,,,,,,,,,77.0,101.913,48.019,0.1319
2017-11-12 23:00:00,,,,,,,,,20.9,116.965,0.0,0.1319
2017-11-13 00:00:00,,,,,,,,,20.4,99.73,0.0,0.1319
2017-11-13 01:00:00,,,,,,,,,32.8,73.605,0.0,0.1319
2017-11-13 02:00:00,,,,,,,,,22.1,35.659,0.0,0.1319
2017-11-13 03:00:00,,,,,,,,,50.9,14.763,0.0,0.1319
2017-11-13 04:00:00,,,,,,,,,51.3,20.279,0.0,0.1319
2017-11-13 05:00:00,,,,,14.0,,,2.0,12.7,13.519,0.0,0.1319
2017-11-13 06:00:00,,,,,,,,,61.0,13.518,0.0,0.1319
2017-11-13 07:00:00,,,,,,,,,44.0,13.519,0.0,0.1319
2017-11-13 08:00:00,,,,,,,,,59.6,16.898,0.0,0.1319
2017-11-13 09:00:00,,,,,,,,,110.5,23.658,0.0,0.1319
2017-11-13 10:00:00,,,,,,,,,74.4,33.796,0.0,0.1319
2017-11-13 11:00:00,,,,,,,,,82.0,40.555,0.0,0.1319
2017-11-13 12:00:00,,,,,,,,,69.1,40.556,0.0,0.1319
2017-11-13 13:00:00,,,,,,,,,20.5,47.268,0.0,0.1319
2017-11-13 14:00:00,,,,,,,,,38.2,40.508,0.0,0.1319
2017-11-13 15:00:00,,,,,,,,,47.5,40.463,0.0,0.1319
2017-11-13 16:00:00,,,,,,,,,44.5,30.231,0.0,0.1319
2017-11-13 17:00:00,,,,,,,,,120.7,23.472,0.0,0.1319
2017-11-13 18:00:00,,,,,,,,,160.1,40.092,0.0,0.1319
2017-11-13 19:00:00,,,,,,,,,205.3,53.657,0.0,0.1319
2017-11-13 20:00:00,,,,,,,,,91.6,70.555,0.0,0.1319
2017-11-13 21:00:00,,,,,,,,,112.7,77.361,0.0,0.1319
2017-11-13 22:00:00,,,,,,,,,180.9,87.593,0.0,0.1319
2017-11-13 23:00:00,,,,,,,,,42.7,104.491,0.0,0.1319
2017-11-14 00:00:00,,,,,,,,,67.7,87.87,0.0,0.1319
2017-11-14 01:00:00,,,,,,,,,149.7,67.594,0.0,0.1319
2017-11-14 02:00:00,,,,,,,,,305.0,91.25,0.0,0.1319
2017-11-14 03:00:00,,,,,,,,,114.5,104.491,0.0,0.1319
2017-11-14 04:00:00,,,,,,,,,3.97,80.926,0.0,0.1319
2017-11-14 05:00:00,,,,,,,,,3.97,67.361,0.0,0.1319
2017-11-14 06:00:00,,,,,,,,,28.4,57.315,0.0,0.1319
2017-11-14 07:00:00,,,,,,,,,61.5,60.602,0.0,0.1319
2017-11-14 08:00:00,,,,,,,,,87.5,33.381,0.0,0.1319
2017-11-14 09:00:00,,,,,,,,,40.9,7.9,0.0,0.1319
2017-11-14 10:00:00,,,,,,,,,94.9,26.76,0.0,0.1319
2017-11-14 11:00:00,,,,,,,,,121.7,30.185,0.0,0.1319
2017-11-14 12:00:00,,,,,,,,,101.6,46.99,0.0,0.1319
2017-11-14 13:00:00,,,,,,,,,60.5,50.462,0.0,0.1319
2017-11-14 14:00:00,,,,,,,,,75.2,43.888,0.0,0.1319
2017-11-14 15:00:00,,,,,,,,,92.0,50.602,0.0,0.1319
2017-11-14 16:00:00,,,,,,,,,104.9,50.694,0.0,0.1319
2017-11-14 17:00:00,,,,,,,,,110.7,60.834,0.0,0.1319
2017-11-14 18:00:00,,,,,,,3.0,0.4,209.2,64.375,284.866,0.1319
2017-11-14 19:00:00,,,,2.0,,1.0,,0.4,288.9,101.29,403.977,0.1319
2017-11-14 20:00:00,,,,,,,,,244.5,151.716,262.008,0.1319
2017-11-14 21:00:00,,,,,,,,,222.7,131.438,0.0,0.1319
2017-11-14 22:00:00,,,,,,,,,153.5,168.615,0.0,0.1319
2017-11-14 23:00:00,,,,,,,,,121.4,155.095,0.0,0.1319
2017-11-15 00:00:00,,3.0,,,,,,0.4,98.6,148.174,0.0,0.1319
2017-11-15 01:00:00,,,,,,,,,96.5,128.16,0.0,0.1319
2017-11-15 02:00:00,,,,,,,,,53.6,70.974,0.0,0.1319
2017-11-15 03:00:00,,,,,,,,,19.2,91.25,0.0,0.1319
2017-11-15 04:00:00,,,,,,,,,4.03,37.177,0.0,0.1319
2017-11-15 05:00:00,,,,,,,,,4.08,27.038,0.0,0.1319
2017-11-15 06:00:00,,,,,,,,,13.1,23.658,0.0,0.1319
2017-11-15 07:00:00,,,,,,,,,65.7,7.9,0.0,0.1319
2017-11-15 08:00:00,,,,,,,,,53.0,7.9,0.0,0.1319
2017-11-15 09:00:00,,,,,,,,,77.4,7.9,0.0,0.1319
2017-11-15 10:00:00,,,,,,,,,139.6,18.321,69.371,0.1319
2017-11-15 11:00:00,,,,,,,,,213.9,73.694,332.233,0.1319
2017-11-15 12:00:00,,,,,,,,,135.5,92.544,234.773,0.1319
2017-11-15 13:00:00,,,,,,,,,65.9,82.405,0.0,0.1319
2017-11-15 14:00:00,,,,,,,,,77.7,99.304,0.0,0.1319
2017-11-15 15:00:00,,,2.5,,,22.0,,3.5,187.9,85.785,0.0,0.1319
2017-11-15 16:00:00,,,,,,,,,141.7,95.583,229.551,0.1319
2017-11-15 17:00:00,,,,7.0,,,1.0,1.1,304.0,84.949,390.103,0.1319
2017-11-15 18:00:00,,,,,,,,,212.7,94.783,415.431,0.1319
2017-11-15 19:00:00,24.0,11.5,,17.0,3.0,,,7.9,305.3,161.784,422.005,0.1319
2017-11-15 20:00:00,15.0,8.0,3.0,1.0,4.0,,,4.4,305.1,198.602,423.135,0.1319
2017-11-15 21:00:00,,,,14.0,4.0,1.0,,2.7,304.9,259.096,421.852,0.1319
2017-11-15 22:00:00,,0.5,,,1.0,0.5,,0.3,304.3,291.143,421.839,0.1319
2017-11-15 23:00:00,,,0.5,,0.5,0.5,,0.2,13.3,276.657,19.569,0.1319
2017-11-16 00:00:00,,,0.5,,,0.5,,0.1,116.9,247.928,0.0,0.1319
2017-11-16 01:00:00,,,,,,3.0,,0.4,79.8,194.398,0.0,0.1319
2017-11-16 02:00:00,,,,,,,,,126.6,147.209,0.0,0.1319
2017-11-16 03:00:00,,,,,,,,,44.7,110.28,0.0,0.1319
2017-11-16 04:00:00,,,,,,,,,4.03,63.632,0.0,0.1319
2017-11-16 05:00:00,,,,,,,,,73.5,40.139,0.0,0.1319
2017-11-16 06:00:00,,,,,,,,,119.4,33.426,0.0,0.1319
2017-11-16 07:00:00,,,,,,,,,120.0,36.852,0.0,0.1319
2017-11-16 08:00:00,,,,,,0.5,,0.1,28.0,37.083,0.0,0.1319
2017-11-16 09:00:00,,,,,,,,,281.8,23.658,0.0,0.1319
