Time,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,avg_rain,GB_out,GZ_in,GZ_out,E0
2015-11-02 10:00:00,,,,,,,,,47.1,40.257,9.84,0.1319
2015-11-02 11:00:00,,,,,,,,,38.3,70.649,9.691,0.1319
2015-11-02 12:00:00,,,,,,,,,14.4,55.475,162.134,0.1319
2015-11-02 13:00:00,,,,,,,,,25.8,44.023,204.74,0.1319
2015-11-02 14:00:00,,,,,,,,,26.3,71.316,173.595,0.1319
2015-11-02 15:00:00,,,,,,,,,61.1,34.279,9.84,0.1319
2015-11-02 16:00:00,,,,,,,,,10.7,64.556,9.84,0.1319
2015-11-02 17:00:00,,,,,,,,,11.4,40.729,28.953,0.1319
2015-11-02 18:00:00,,,,,,,,,32.1,44.961,185.855,0.1319
2015-11-02 19:00:00,,,,,,,,,45.1,62.507,329.179,0.1319
2015-11-02 20:00:00,,,,,,,,,13.9,54.938,290.407,0.1319
2015-11-02 21:00:00,,,,,,,,,10.1,77.645,187.471,0.1319
2015-11-02 22:00:00,,,,,,,,,5.42,54.152,9.989,0.1319
2015-11-02 23:00:00,,,,,,,,,5.56,67.889,9.989,0.1319
2015-11-03 00:00:00,,,,,,,,,49.3,48.514,10.436,0.1319
2015-11-03 01:00:00,,,,,,,,,11.3,39.165,10.585,0.1319
2015-11-03 02:00:00,,,,,,,,,76.8,39.843,10.585,0.1319
2015-11-03 03:00:00,,,,,,,,,93.0,27.285,10.735,0.1319
2015-11-03 04:00:00,,,,,,,,,88.9,61.181,10.585,0.1319
2015-11-03 05:00:00,,,,,,,,,56.6,37.648,10.735,0.1319
2015-11-03 06:00:00,,,,,,,,,11.3,57.975,10.735,0.1319
2015-11-03 07:00:00,,,,,,,,,34.7,58.0,10.735,0.1319
2015-11-03 08:00:00,,,,,,,,,11.1,27.608,10.735,0.1319
2015-11-03 09:00:00,,,,,,,,,11.9,44.506,10.735,0.1319
2015-11-03 10:00:00,,,,,,,,,12.9,20.874,10.735,0.1319
2015-11-03 11:00:00,,,,,,,,,12.6,27.633,10.735,0.1319
2015-11-03 12:00:00,,,,,,,,,12.5,27.633,10.735,0.1319
2015-11-03 13:00:00,,,,,,,,,10.6,17.469,10.585,0.1319
2015-11-03 14:00:00,,,,,,,,,10.5,24.228,10.735,0.1319
2015-11-03 15:00:00,,,,,,,,,12.7,20.848,10.735,0.1319
2015-11-03 16:00:00,,,,,,,,,11.1,20.824,10.585,0.1319
2015-11-03 17:00:00,,,,,,,,,70.4,24.203,10.735,0.1319
2015-11-03 18:00:00,,,,,,,,,81.3,34.203,10.735,0.1319
2015-11-03 19:00:00,,,,,,,,,112.4,40.608,89.014,0.1319
2015-11-03 20:00:00,,,,,,,,,44.3,65.098,197.951,0.1319
2015-11-03 21:00:00,,,,,,,,,112.6,74.143,227.229,0.1319
2015-11-03 22:00:00,,,,,,,,,53.7,95.108,399.983,0.1319
