Time,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,avg_rain,GB_out,GZ_in,GZ_out,E0
2011-09-26 08:00:00,1.0,1.0,1.0,2.5,3.0,,1.0,1.4,102.3,93.142,383.641,0.1361
2011-09-26 09:00:00,4.5,4.5,,6.0,3.5,,3.0,3.1,164.1,84.256,394.286,0.1361
2011-09-26 10:00:00,2.5,2.5,9.0,6.0,3.5,,3.0,3.8,278.4,113.406,400.065,0.1361
2011-09-26 11:00:00,,2.0,1.5,1.0,0.5,,3.5,1.2,376.7,141.662,415.181,0.1361
2011-09-26 12:00:00,,0.5,1.5,3.5,,,0.5,0.9,342.8,186.498,402.024,0.1361
2011-09-26 13:00:00,1.0,0.5,0.5,1.0,0.5,,,0.5,296.0,213.045,414.192,0.1361
2011-09-26 14:00:00,0.5,0.5,,1.0,,,0.5,0.4,166.9,238.284,415.064,0.1361
2011-09-26 15:00:00,,,0.5,,,,0.5,0.1,181.5,257.145,345.235,0.1361
2011-09-26 16:00:00,,,,0.5,0.5,,,0.1,264.6,246.407,193.683,0.1361
2011-09-26 17:00:00,,,,,,,,,326.4,260.209,193.831,0.1361
2011-09-26 18:00:00,,,,,,,0.5,0.1,372.1,256.065,194.941,0.1361
2011-09-26 19:00:00,,,,1.0,,,0.5,0.2,372.6,276.156,194.179,0.1361
2011-09-26 20:00:00,,,1.5,1.5,,,1.5,0.6,360.8,293.187,315.584,0.1361
2011-09-26 21:00:00,1.5,0.5,,0.5,1.5,,1.5,0.8,360.8,330.934,328.384,0.1361
2011-09-26 22:00:00,,,,,,,,,360.4,366.883,328.274,0.1361
2011-09-26 23:00:00,,0.5,1.0,1.5,,,,0.4,272.0,368.708,326.443,0.1361
2011-09-27 00:00:00,3.0,3.0,3.0,2.0,1.0,,1.0,1.9,265.6,363.522,326.047,0.1361
2011-09-27 01:00:00,,,1.0,0.5,,,1.5,0.4,234.6,338.646,326.031,0.1361
2011-09-27 02:00:00,,,,1.0,,,,0.1,185.6,313.2,142.633,0.1361
2011-09-27 03:00:00,,,,,,,,,126.8,286.888,109.685,0.1361
2011-09-27 04:00:00,,,,,,,,,83.1,247.473,112.057,0.1361
2011-09-27 05:00:00,,,,,,,,,133.7,214.787,110.046,0.1361
2011-09-27 06:00:00,,,0.5,,,,,0.1,146.0,195.603,109.557,0.1361
2011-09-27 07:00:00,0.5,,,,,,,0.1,243.4,176.41,170.318,0.1361
2011-09-27 08:00:00,,0.5,,0.5,,,,0.1,344.5,194.247,411.876,0.1361
2011-09-27 09:00:00,,,,,,,,,342.8,207.662,413.223,0.1361
2011-09-27 10:00:00,,,,,,,0.5,0.1,376.5,237.283,411.461,0.1361
2011-09-27 11:00:00,,,,,,,,,371.2,273.961,411.224,0.1361
2011-09-27 12:00:00,,,0.5,,,,,0.1,371.4,306.17,404.193,0.1361
2011-09-27 13:00:00,,,,,,,,,371.6,343.624,415.037,0.1361
2011-09-27 14:00:00,,,,,,,,,371.4,349.928,368.314,0.1361
2011-09-27 15:00:00,,,,,,,,,371.5,370.88,296.162,0.1361
2011-09-27 16:00:00,,,,1.0,,,,0.1,371.4,395.578,417.699,0.1361
2011-09-27 17:00:00,,,,,0.5,,,0.1,371.3,393.391,418.387,0.1361
2011-09-27 18:00:00,,,,,0.5,,,0.1,371.4,395.115,414.532,0.1361
2011-09-27 19:00:00,,,,,,,,,371.3,395.913,420.113,0.1361
2011-09-27 20:00:00,,,,,,,,,371.3,399.289,408.836,0.1361
2011-09-27 21:00:00,,,,,,,,,370.7,390.869,406.758,0.1361
2011-09-27 22:00:00,,,,,,,,,371.5,379.379,389.318,0.1361
2011-09-27 23:00:00,,,,,,,,,371.3,384.257,386.816,0.1361
2011-09-28 00:00:00,,,,,,,,,376.3,386.458,387.463,0.1361
2011-09-28 01:00:00,,,,,,,,,361.9,384.23,386.466,0.1361
2011-09-28 02:00:00,,,,,,,,,370.7,380.577,386.643,0.1361
2011-09-28 03:00:00,,,,,,,,,376.3,382.607,378.936,0.1361
2011-09-28 04:00:00,,,,,,,,,339.3,379.845,292.745,0.1361
2011-09-28 05:00:00,,,,,,,,,347.6,357.217,190.221,0.1361
2011-09-28 06:00:00,,,,,,,,,358.3,351.414,230.702,0.1361
2011-09-28 07:00:00,,,,,,,,,364.1,349.446,374.659,0.1361
2011-09-28 08:00:00,,,,,,,,,363.5,344.393,377.152,0.1361
2011-09-28 09:00:00,,,,,,,,,376.3,332.239,387.126,0.1361
2011-09-28 10:00:00,,,,,,,,,371.5,329.939,379.22,0.1361
2011-09-28 11:00:00,,,,,,,,,371.1,354.331,417.682,0.1361
2011-09-28 12:00:00,,,,,,,,,371.3,358.469,417.746,0.1361
2011-09-28 13:00:00,,,,,,,,,371.4,357.056,406.179,0.1361
2011-09-28 14:00:00,,,,,,,,,371.9,364.409,420.441,0.1361
2011-09-28 15:00:00,,,,,,,,,371.9,377.48,404.449,0.1361
2011-09-28 16:00:00,,,,,,,,,372.1,379.698,412.249,0.1361
2011-09-28 17:00:00,,,,,,,,,372.1,376.701,419.418,0.1361
2011-09-28 18:00:00,,,,,,,,,372.1,371.179,404.894,0.1361
2011-09-28 19:00:00,,,,,,,,,372.3,376.234,416.787,0.1361
2011-09-28 20:00:00,,,,,,,,,372.2,376.07,420.291,0.1361
2011-09-28 21:00:00,,,,,,,,,372.3,375.272,420.211,0.1361
2011-09-28 22:00:00,,,,,,,,,372.4,376.725,421.527,0.1361
2011-09-28 23:00:00,,,,,,,,,372.2,373.609,421.553,0.1361
2011-09-29 00:00:00,,,,,,,,,332.7,375.854,418.368,0.1361
2011-09-29 01:00:00,,,,,,,,,319.6,350.093,383.885,0.1361
2011-09-29 02:00:00,,,,0.5,,,,0.1,229.9,333.73,382.952,0.1361
2011-09-29 03:00:00,0.5,,1.0,1.5,,,,0.4,191.1,302.198,393.234,0.1361
2011-09-29 04:00:00,1.0,1.5,10.0,14.5,,,2.0,4.1,248.2,259.636,386.436,0.1361
2011-09-29 05:00:00,2.0,2.0,2.0,1.0,3.0,,2.5,1.8,218.2,237.312,388.996,0.1361
2011-09-29 06:00:00,0.5,1.0,,9.5,1.0,,1.5,1.9,129.7,201.975,409.131,0.1361
2011-09-29 07:00:00,5.5,9.5,14.5,10.5,6.5,,6.0,7.5,84.0,182.225,366.766,0.1361
2011-09-29 08:00:00,13.5,13.0,22.0,17.5,12.0,,13.5,13.1,144.5,149.008,203.923,0.1361
2011-09-29 09:00:00,3.5,5.0,5.0,7.0,7.0,,3.5,4.4,249.0,162.951,213.294,0.1361
2011-09-29 10:00:00,3.0,3.0,6.0,12.5,3.0,,4.5,4.6,195.3,210.672,249.7,0.1361
2011-09-29 11:00:00,5.0,5.0,9.0,8.5,7.5,,3.5,5.5,162.1,237.157,264.014,0.1361
2011-09-29 12:00:00,4.5,7.5,11.5,18.5,8.0,,7.5,8.2,160.7,271.394,269.823,0.1361
2011-09-29 13:00:00,8.0,11.5,,17.0,13.0,,8.0,8.2,142.0,336.945,91.75,0.1361
2011-09-29 14:00:00,13.5,22.0,38.0,25.0,14.0,,17.5,18.6,101.6,425.207,5.435,0.1361
2011-09-29 15:00:00,11.0,21.0,18.0,26.5,20.5,,16.5,16.2,69.5,518.561,5.642,0.1361
2011-09-29 16:00:00,13.5,24.5,21.0,17.0,23.0,,16.0,16.4,180.5,653.025,227.877,0.1361
2011-09-29 17:00:00,8.5,6.0,12.5,20.5,31.5,,8.5,12.5,187.0,800.691,382.231,0.1361
2011-09-29 18:00:00,10.5,,24.0,15.0,25.5,,9.0,12.0,276.1,952.912,415.092,0.1361
2011-09-29 19:00:00,11.5,,22.0,21.0,18.5,,13.5,12.4,250.0,1105.75,422.665,0.1361
2011-09-29 20:00:00,16.0,,21.0,22.5,15.5,,15.0,12.9,116.0,1310.709,425.194,0.1361
2011-09-29 21:00:00,10.5,,22.5,16.5,21.5,,10.0,11.6,65.2,1497.27,597.778,0.1361
2011-09-29 22:00:00,13.0,,14.0,17.5,16.5,,9.5,10.1,43.7,1729.323,2329.64,0.1361
2011-09-29 23:00:00,4.0,,14.0,7.5,5.0,,6.5,5.3,69.1,2008.953,3230.85,0.1361
2011-09-30 00:00:00,2.0,,3.0,4.0,5.5,,6.5,3.0,90.6,2276.661,3174.677,0.1361
2011-09-30 01:00:00,7.5,,7.5,5.5,12.0,,9.5,6.0,62.2,2436.081,2633.629,0.1361
2011-09-30 02:00:00,8.5,,11.0,10.5,11.5,,11.0,7.5,44.7,2444.818,1772.335,0.1361
2011-09-30 03:00:00,6.5,,4.0,8.5,7.0,,6.0,4.6,63.8,2389.963,1320.315,0.1361
2011-09-30 04:00:00,4.5,,8.0,7.0,6.5,,5.5,4.5,35.0,2212.825,1305.142,0.1361
2011-09-30 05:00:00,5.0,,5.0,8.0,6.5,,8.5,4.7,43.1,1975.825,1487.464,0.1361
2011-09-30 06:00:00,2.5,,7.0,2.5,5.0,,5.0,3.1,23.7,1772.13,1648.619,0.1361
2011-09-30 07:00:00,3.5,,,6.0,7.0,,2.5,2.7,36.8,1618.371,1547.731,0.1361
2011-09-30 08:00:00,3.0,,6.0,4.5,6.0,,3.0,3.2,36.8,1508.625,1255.808,0.1361
2011-09-30 09:00:00,2.0,,,5.0,8.0,,3.0,2.6,36.8,1460.142,1253.032,0.1361
2011-09-30 10:00:00,3.0,,12.0,2.5,8.0,,5.5,4.4,36.8,1401.032,1253.814,0.1361
2011-09-30 11:00:00,4.0,186.0,10.0,2.5,6.0,,1.5,30.0,41.4,1355.016,1251.363,0.1361
2011-09-30 12:00:00,3.0,2.5,5.0,5.5,6.0,,6.5,4.1,336.8,1285.863,1253.707,0.1361
2011-09-30 13:00:00,1.5,1.5,1.5,0.5,4.0,,1.0,1.4,41.4,1251.327,1260.512,0.1361
2011-09-30 14:00:00,1.0,1.0,1.0,0.5,1.0,,1.5,0.9,273.7,1245.658,1262.357,0.1361
2011-09-30 15:00:00,,,0.5,,,,,0.1,299.0,1207.357,1266.001,0.1361
2011-09-30 16:00:00,0.5,,,,,,,0.1,343.7,1177.269,1013.011,0.1361
2011-09-30 17:00:00,,,0.5,0.5,0.5,,,0.2,369.9,1117.323,810.571,0.1361
2011-09-30 18:00:00,0.5,1.0,1.5,2.0,0.5,,0.5,0.9,369.8,1044.583,776.712,0.1361
2011-09-30 19:00:00,1.5,1.0,1.5,2.0,1.0,,1.5,1.2,370.1,971.527,781.619,0.1361
2011-09-30 20:00:00,0.5,1.5,1.5,1.0,1.5,,2.0,1.1,370.3,909.266,787.404,0.1361
2011-09-30 21:00:00,0.5,0.5,0.5,,0.5,,1.0,0.4,370.3,854.619,775.898,0.1361
2011-09-30 22:00:00,,,,0.5,0.5,,,0.1,370.3,814.528,772.46,0.1361
2011-09-30 23:00:00,,,,,,,,,370.3,794.63,772.298,0.1361
2011-10-01 00:00:00,,,,,,,,,370.3,780.428,772.61,0.1331
2011-10-01 01:00:00,,,,,,,,,371.0,750.598,683.755,0.1331
2011-10-01 02:00:00,,,,,,,0.5,0.1,351.6,708.114,552.772,0.1331
2011-10-01 03:00:00,,,,,,,,,335.4,661.955,438.114,0.1331
2011-10-01 04:00:00,,,,,,,,,295.8,615.232,431.286,0.1331
2011-10-01 05:00:00,,,,,,,,,265.1,558.431,431.494,0.1331
2011-10-01 06:00:00,,,,,,,,,299.1,508.372,431.702,0.1331
2011-10-01 07:00:00,,,,,,,,,337.1,473.368,433.172,0.1331
2011-10-01 08:00:00,,,,,,,,,336.3,453.12,431.282,0.1331
2011-10-01 09:00:00,,,,,,,,,337.0,445.309,431.803,0.1331
2011-10-01 10:00:00,,,,,,,,,337.4,442.958,417.739,0.1331
2011-10-01 11:00:00,,,,,,,,,341.4,449.391,430.095,0.1331
2011-10-01 12:00:00,,,,,,,,,375.4,456.773,415.991,0.1331
2011-10-01 13:00:00,,,,,0.5,,,0.1,378.4,460.605,416.165,0.1331
2011-10-01 14:00:00,,1.0,,,,,,0.1,376.6,467.008,429.422,0.1331
2011-10-01 15:00:00,0.5,0.5,0.5,,,,,0.2,379.7,469.874,428.72,0.1331
2011-10-01 16:00:00,,,1.5,3.5,,,,0.7,380.8,465.066,428.895,0.1331
2011-10-01 17:00:00,,,1.0,2.5,,,,0.5,379.3,461.55,428.72,0.1331
2011-10-01 18:00:00,,,0.5,,,,,0.1,379.4,454.829,415.39,0.1331
