Time,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,avg_rain,GB_out,GZ_in,GZ_out,E0
2016-11-16 14:00:00,,,,,,,,,176.8,183.775,312.276,0.1319
2016-11-16 15:00:00,,,,,,,,,209.5,197.465,318.96,0.1319
2016-11-16 16:00:00,,,,,,,,,226.8,197.779,326.129,0.1319
2016-11-16 17:00:00,,,,,,,,,210.4,184.039,364.608,0.1319
2016-11-16 18:00:00,,,,,,,,,276.2,211.666,407.389,0.1319
2016-11-16 19:00:00,,,,,,,,,226.7,224.546,426.246,0.1319
2016-11-16 20:00:00,,,,,,,,,225.1,221.478,293.864,0.1319
2016-11-16 21:00:00,,,,,,,,,225.1,227.556,215.154,0.1319
2016-11-16 22:00:00,,,,,,,,,201.5,214.949,210.771,0.1319
2016-11-16 23:00:00,,,,,,,,,99.3,226.852,192.976,0.1319
2016-11-17 00:00:00,,,,,,,,,170.3,170.535,8.647,0.1319
2016-11-17 01:00:00,,,,,,,,,70.9,151.629,8.647,0.1319
2016-11-17 02:00:00,,,,,,,,,64.7,107.474,8.647,0.1319
2016-11-17 03:00:00,,,,,,,,,64.7,93.335,8.647,0.1319
2016-11-17 04:00:00,,,,,,,,,15.5,76.571,8.796,0.1319
2016-11-17 05:00:00,,,,,,,,,15.4,39.065,8.498,0.1319
2016-11-17 06:00:00,,,,,,,,,15.4,59.341,8.647,0.1319
2016-11-17 07:00:00,,,,,,,,,50.7,45.824,8.647,0.1319
2016-11-17 08:00:00,,,,,,,,,29.4,49.203,8.647,0.1319
2016-11-17 09:00:00,,,,,,,,,18.2,42.443,8.647,0.1319
2016-11-17 10:00:00,,,,,,,,,38.0,32.28,8.647,0.1319
2016-11-17 11:00:00,,,,,,,,,26.1,35.685,8.647,0.1319
2016-11-17 12:00:00,,,,,,,,,15.2,32.305,8.647,0.1319
2016-11-17 13:00:00,,,,,,,,,55.8,28.926,8.647,0.1319
2016-11-17 14:00:00,,,,,,,,,51.2,39.039,8.498,0.1319
2016-11-17 15:00:00,,,,,,,,,34.3,32.28,8.647,0.1319
2016-11-17 16:00:00,,,,,,,,,19.9,39.039,8.647,0.1319
2016-11-17 17:00:00,,,,,,,,,37.7,28.874,8.498,0.1319
2016-11-17 18:00:00,,,,,,,,,45.5,39.013,8.647,0.1319
2016-11-17 19:00:00,,,,,,,,,81.7,39.038,8.796,0.1319
2016-11-17 20:00:00,,,,,,,,,85.7,38.925,8.647,0.1319
2016-11-17 21:00:00,,,,,,,,,82.0,55.591,8.647,0.1319
2016-11-17 22:00:00,,,,,,,,,105.4,55.499,8.647,0.1319
2016-11-17 23:00:00,,,,,,,,,69.6,75.827,8.796,0.1319
2016-11-18 00:00:00,,,,,,,,,10.4,62.333,8.796,0.1319
2016-11-18 01:00:00,,,,,,,,,17.2,62.308,8.647,0.1319
2016-11-18 02:00:00,0.5,0.5,0.5,,0.5,0.5,0.5,0.4,39.1,55.687,8.647,0.1319
2016-11-18 03:00:00,,,,,0.5,,0.5,0.1,9.57,45.804,8.796,0.1319
2016-11-18 04:00:00,,,,,,,,,27.6,35.759,8.647,0.1319
2016-11-18 05:00:00,,,,,,,,,38.7,28.999,8.796,0.1319
2016-11-18 06:00:00,0.5,,0.5,1.0,0.5,,,0.4,46.8,32.354,8.647,0.1319
2016-11-18 07:00:00,,0.5,,,,,,0.1,20.7,35.709,8.498,0.1319
2016-11-18 08:00:00,,,,,,,,,31.4,35.735,8.796,0.1319
2016-11-18 09:00:00,,,,,,,,,80.4,28.951,8.647,0.1319
2016-11-18 10:00:00,,,,,,0.5,,0.1,146.5,55.987,8.647,0.1319
2016-11-18 11:00:00,,,,,,,,,94.2,52.583,8.647,0.1319
2016-11-18 12:00:00,,,,,,,,,131.1,66.028,8.2,0.1319
2016-11-18 13:00:00,,,,,,,,,163.3,79.496,8.2,0.1319
2016-11-18 14:00:00,,,,,,,,,94.4,96.234,8.118,0.1319
2016-11-18 15:00:00,,,,,,,,,17.4,89.446,8.2,0.1319
2016-11-18 16:00:00,,,,,,,,,33.0,75.701,8.118,0.1319
2016-11-18 17:00:00,,,,,,,,,89.8,68.898,8.118,0.1319
2016-11-18 18:00:00,,,,,,,,,103.8,78.654,8.118,0.1319
2016-11-18 19:00:00,,,,,,,,,105.2,58.364,8.118,0.1319
2016-11-18 20:00:00,,,,,,,,,74.6,55.03,8.118,0.1319
2016-11-18 21:00:00,,,,,,,,,69.7,68.489,8.118,0.1319
2016-11-18 22:00:00,,,,,,,,,116.3,68.627,8.118,0.1319
2016-11-18 23:00:00,,,,,,,,,23.8,75.34,8.118,0.1319
2016-11-19 00:00:00,,,,,,,,,29.4,55.433,8.118,0.1319
2016-11-19 01:00:00,,,,,,,,,34.3,58.813,8.118,0.1319
2016-11-19 02:00:00,,,,,,,,,84.6,55.433,8.118,0.1319
2016-11-19 03:00:00,,,,,,,,,22.1,52.054,8.118,0.1319
2016-11-19 04:00:00,,,,,,,,,10.0,41.915,8.118,0.1319
2016-11-19 05:00:00,,,,,,,,,18.4,38.536,8.118,0.1319
2016-11-19 06:00:00,,,,,,,,,49.9,38.535,8.118,0.1319
2016-11-19 07:00:00,,,,,,,,,57.1,38.535,8.118,0.1319
2016-11-19 08:00:00,0.5,,,,,,,0.1,99.7,45.294,8.118,0.1319
2016-11-19 09:00:00,,,,,,,,,65.6,38.535,8.118,0.1319
2016-11-19 10:00:00,,,,,,,,,99.0,52.053,8.118,0.1319
2016-11-19 11:00:00,,,,,,,,,88.7,62.192,8.118,0.1319
2016-11-19 12:00:00,,,,,,,,,85.1,65.572,8.118,0.1319
2016-11-19 13:00:00,,,,,,,,,115.9,65.525,8.118,0.1319
2016-11-19 14:00:00,,,,,,,,,122.1,71.914,8.118,0.1319
2016-11-19 15:00:00,,,,,,,,,119.3,92.146,8.118,0.1319
2016-11-19 16:00:00,,,,0.5,,,18.0,2.6,82.3,72.532,72.938,0.1319
2016-11-19 17:00:00,,0.5,0.5,50.0,3.5,0.5,3.5,8.4,143.4,81.315,201.646,0.1319
2016-11-19 18:00:00,23.0,3.0,41.5,42.5,11.0,10.0,1.5,18.9,314.3,139.387,377.381,0.1319
2016-11-19 19:00:00,1.0,0.5,11.5,7.5,,4.0,1.5,3.7,302.5,181.477,400.661,0.1319
2016-11-19 20:00:00,16.0,5.0,2.0,,,7.0,0.5,4.4,259.0,233.729,401.629,0.1319
2016-11-19 21:00:00,5.5,2.0,,,,0.5,1.0,1.3,185.4,262.458,401.602,0.1319
2016-11-19 22:00:00,,,0.5,0.5,,,,0.1,291.8,307.057,401.364,0.1319
2016-11-19 23:00:00,,,,,,,,,218.3,347.24,403.303,0.1319
2016-11-20 00:00:00,,,,,,,,,146.4,307.548,402.282,0.1319
2016-11-20 01:00:00,,,,,,,,,174.7,304.648,405.206,0.1319
2016-11-20 02:00:00,,,,,,0.5,,0.1,124.9,258.249,406.02,0.1319
2016-11-20 03:00:00,,,,,,,,,96.8,239.482,369.829,0.1319
2016-11-20 04:00:00,,,,,,,,,49.3,204.394,169.731,0.1319
2016-11-20 05:00:00,,,,,,,,,57.4,162.067,7.954,0.1319
2016-11-20 06:00:00,,,,,,,,,86.0,143.523,7.954,0.1319
2016-11-20 07:00:00,,,,,,,,,46.6,114.305,7.954,0.1319
2016-11-20 08:00:00,,,,,,,,,103.9,95.229,7.954,0.1319
2016-11-20 09:00:00,,,,,,,,,73.4,84.305,22.343,0.1319
2016-11-20 10:00:00,,,,,,,,,264.7,107.185,206.45,0.1319
2016-11-20 11:00:00,,,,,,,,,258.2,135.795,300.721,0.1319
2016-11-20 12:00:00,,,,,,,,,256.0,171.899,304.863,0.1319
