Time,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,avg_rain,GB_out,GZ_in,GZ_out,E0
2015-09-15 08:00:00,2.0,1.0,2.0,3.5,0.5,0.5,,1.4,1.6,10.139,0.0,0.1361
2015-09-15 09:00:00,0.5,1.0,1.0,1.5,,,0.5,0.6,1.6,10.139,0.0,0.1361
2015-09-15 10:00:00,,,,,,,,,1.6,8.48,30.597,0.1361
2015-09-15 11:00:00,,,,,,,,,1.6,21.292,178.27,0.1361
2015-09-15 12:00:00,,,,,,,,,1.6,14.866,62.832,0.1361
2015-09-15 13:00:00,0.5,,,,,,,0.1,1.6,18.245,0.0,0.1361
2015-09-15 14:00:00,,,,,,,,,1.6,11.487,0.0,0.1361
2015-09-15 15:00:00,,,,,,,,,1.6,14.866,0.0,0.1361
2015-09-15 16:00:00,,,,,,,,,1.6,19.905,0.0,0.1361
2015-09-15 17:00:00,,,,,,,,,1.6,7.9,0.0,0.1361
2015-09-15 18:00:00,,,,,,,,,1.6,10.138,0.0,0.1361
2015-09-15 19:00:00,,,,,,,,,1.6,7.9,0.0,0.1361
2015-09-15 20:00:00,,,,,,,,,1.6,10.139,0.0,0.1361
2015-09-15 21:00:00,,,,,,,,,1.6,7.9,0.0,0.1361
2015-09-15 22:00:00,,,,,,,,,1.6,7.9,0.0,0.1361
2015-09-15 23:00:00,,,,,,,,,1.57,10.14,0.0,0.1361
2015-09-16 00:00:00,,,,,,,,,1.6,7.9,0.0,0.1361
2015-09-16 01:00:00,,,,0.5,0.5,,,0.1,1.6,7.9,0.0,0.1361
2015-09-16 02:00:00,1.0,,1.0,1.0,0.5,0.5,,0.6,1.6,7.9,0.0,0.1361
2015-09-16 03:00:00,0.5,1.0,1.5,0.5,,1.5,0.5,0.8,1.6,7.9,0.0,0.1361
2015-09-16 04:00:00,,,0.5,0.5,,0.5,,0.2,1.6,7.9,0.0,0.1361
2015-09-16 05:00:00,,,,0.5,,,,0.1,1.6,7.9,0.0,0.1361
2015-09-16 06:00:00,,,,,,,,,1.6,7.9,0.0,0.1361
2015-09-16 07:00:00,,,,,,,,,1.6,7.9,0.0,0.1361
2015-09-16 08:00:00,0.5,,,,,,,0.1,1.6,10.139,0.0,0.1361
2015-09-16 09:00:00,,,,,,,,,196.8,7.9,0.0,0.1361
2015-09-16 10:00:00,,,,,,,,,268.9,57.455,0.0,0.1361
2015-09-16 11:00:00,,,,,,,,,2.99,54.075,0.0,0.1361
2015-09-16 12:00:00,,,,,,,,,1.6,74.351,0.0,0.1361
2015-09-16 13:00:00,,,,,,0.5,,0.1,1.6,60.834,0.0,0.1361
2015-09-16 14:00:00,0.5,0.5,0.5,,1.5,,0.5,0.5,1.6,64.213,0.0,0.1361
2015-09-16 15:00:00,1.0,1.5,1.0,1.0,2.0,2.0,1.0,1.4,1.6,67.593,0.0,0.1361
2015-09-16 16:00:00,0.5,,,,,,,0.1,1.6,13.517,0.0,0.1361
2015-09-16 17:00:00,,,,,,0.5,,0.1,1.57,26.564,118.83,0.1361
2015-09-16 18:00:00,0.5,,,,0.5,1.0,,0.3,81.9,7.9,210.365,0.1361
2015-09-16 19:00:00,0.5,0.5,,,,1.0,,0.3,96.9,41.079,221.451,0.1361
2015-09-16 20:00:00,,,,,,0.5,,0.1,223.8,57.757,221.734,0.1361
2015-09-16 21:00:00,0.5,,,,0.5,1.0,0.5,0.4,108.6,91.546,223.009,0.1361
2015-09-16 22:00:00,,,,,,,,,64.4,106.33,7.585,0.1361
2015-09-16 23:00:00,,,,,,,,,1.51,100.041,0.0,0.1361
2015-09-17 00:00:00,,,,,,0.5,,0.1,1.51,92.019,0.0,0.1361
2015-09-17 01:00:00,,,,,,,,,1.51,78.767,0.0,0.1361
2015-09-17 02:00:00,,,,,,,,,1.51,55.33,0.0,0.1361
2015-09-17 03:00:00,,,,0.5,,,,0.1,1.51,18.162,0.0,0.1361
2015-09-17 04:00:00,,,,,,,,,1.51,10.139,0.0,0.1361
2015-09-17 05:00:00,0.5,,0.5,,0.5,,0.5,0.3,1.51,7.9,0.0,0.1361
2015-09-17 06:00:00,0.5,0.5,,0.5,,0.5,1.0,0.4,1.51,10.139,0.0,0.1361
2015-09-17 07:00:00,1.0,1.0,,,2.0,,,0.6,1.51,7.9,0.0,0.1361
2015-09-17 08:00:00,,,0.5,,,,,0.1,1.51,7.9,0.0,0.1361
2015-09-17 09:00:00,,,,,,,0.5,0.1,1.51,7.9,0.0,0.1361
2015-09-17 10:00:00,,,,,,,,,6.37,7.9,0.0,0.1361
2015-09-17 11:00:00,,,,,,,,,132.3,7.9,0.0,0.1361
2015-09-17 12:00:00,,,,,,,,,53.7,28.39,8.118,0.1361
2015-09-17 13:00:00,,,,,,0.5,,0.1,1.51,26.775,10.585,0.1361
2015-09-17 14:00:00,,,,,,,,,1.51,32.069,11.48,0.1361
2015-09-17 15:00:00,,,,,,,,,39.7,34.057,11.927,0.1361
2015-09-17 16:00:00,,,,,,,,,1.51,39.448,12.076,0.1361
2015-09-17 17:00:00,,,,,,,,,29.4,41.486,12.225,0.1361
2015-09-17 18:00:00,,,,,,,,,218.1,25.297,12.375,0.1361
2015-09-17 19:00:00,,,,,,,,,142.1,54.581,64.624,0.1361
2015-09-17 20:00:00,,,,,,,,,172.7,87.477,168.588,0.1361
2015-09-17 21:00:00,,,,,,,,,100.1,77.485,12.524,0.1361
2015-09-17 22:00:00,,,,,,,,,1.51,110.965,12.673,0.1361
