Time,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,avg_rain,GB_out,GZ_in,GZ_out,E0
2016-10-15 00:00:00.000,,,,,,,,,217.0,279.97,183.058,0.1331
2016-10-15 01:00:00.000,,,,,,,,,101.9,247.583,3.198,0.1331
2016-10-15 02:00:00.000,,,,,,,,,89.0,225.408,3.198,0.1331
2016-10-15 03:00:00.000,,,,,,,,,108.8,205.095,3.198,0.1331
2016-10-15 04:00:00.000,,,,,,,,,24.8,156.873,3.198,0.1331
2016-10-15 05:00:00.000,,,,,,,,,3.01,127.435,3.198,0.1331
2016-10-15 06:00:00.000,,,,,,,,,73.4,85.606,3.198,0.1331
2016-10-15 07:00:00.000,,,,,,,,,137.3,72.306,3.116,0.1331
2016-10-15 08:00:00.000,,,,,,,,,219.2,74.143,3.116,0.1331
2016-10-15 09:00:00.000,,,,0.5,,,,0.1,177.8,89.887,178.777,0.1331
2016-10-15 10:00:00.000,,0.5,0.5,2.5,,,1.0,0.6,283.8,120.976,291.116,0.1331
2016-10-15 11:00:00.000,,,,,,,,,286.7,139.287,295.568,0.1331
2016-10-15 12:00:00.000,1.0,0.5,,1.0,0.5,,,0.4,348.9,186.176,304.804,0.1331
2016-10-15 13:00:00.000,0.5,,,,,,,0.1,285.8,246.148,362.96,0.1331
2016-10-15 14:00:00.000,,0.5,,,,,,0.1,259.2,252.048,362.956,0.1331
2016-10-15 15:00:00.000,,,3.0,,,,,0.4,275.9,252.317,362.887,0.1331
2016-10-15 16:00:00.000,,,,,,,,,312.8,258.57,363.633,0.1331
2016-10-15 17:00:00.000,,,,,,,,,362.5,271.961,367.582,0.1331
2016-10-15 18:00:00.000,,,,,,,,,371.0,286.732,367.6,0.1331
2016-10-15 19:00:00.000,,,,,,,,,354.4,275.104,368.739,0.1331
2016-10-15 20:00:00.000,,,,,,,,,372.2,298.03,371.073,0.1331
2016-10-15 21:00:00.000,,,,,,,,,372.2,326.544,371.742,0.1331
2016-10-15 22:00:00.000,,,,,,,,,372.2,343.923,372.076,0.1331
2016-10-15 23:00:00.000,,,,,,,,,371.2,353.326,371.508,0.1331
2016-10-16 00:00:00.000,,,,,,,,,328.0,354.774,371.837,0.1331
2016-10-16 01:00:00.000,,,,,,,,,226.0,349.621,318.095,0.1331
2016-10-16 02:00:00.000,,,,,,,,,172.4,306.859,3.116,0.1331
2016-10-16 03:00:00.000,,,,,,,,,197.8,288.569,3.116,0.1331
2016-10-16 04:00:00.000,,,,,,,,,158.1,257.492,3.116,0.1331
2016-10-16 05:00:00.000,,,,,,,,,99.7,209.612,3.116,0.1331
2016-10-16 06:00:00.000,,,,,,,,,184.0,180.288,3.116,0.1331
2016-10-16 07:00:00.000,,,,,,,,,130.7,150.616,3.116,0.1331
2016-10-16 08:00:00.000,,,,,,,,,259.2,153.728,120.672,0.1331
2016-10-16 09:00:00.000,,,,,,,,,337.9,160.899,305.028,0.1331
2016-10-16 10:00:00.000,,,,,,,,,315.2,192.872,357.181,0.1331
2016-10-16 11:00:00.000,,,,,,,,,325.2,214.914,358.423,0.1331
2016-10-16 12:00:00.000,,,,,,,,,341.0,247.129,358.63,0.1331
2016-10-16 13:00:00.000,,,,,,,,,309.0,272.795,359.895,0.1331
2016-10-16 14:00:00.000,,,,,,,,,289.6,302.99,362.674,0.1331
2016-10-16 15:00:00.000,,,,,,,,,281.4,292.801,365.566,0.1331
2016-10-16 16:00:00.000,,,,,,,,,348.3,274.005,366.065,0.1331
2016-10-16 17:00:00.000,,,,,,,,,366.6,285.305,365.386,0.1331
2016-10-16 18:00:00.000,,,,,,,,,362.5,282.967,364.886,0.1331
2016-10-16 19:00:00.000,,,,,,,,,372.8,288.621,367.983,0.1331
2016-10-16 20:00:00.000,,,,,,,,,373.0,303.152,368.756,0.1331
2016-10-16 21:00:00.000,,,,,,,,,373.2,320.943,368.132,0.1331
2016-10-16 22:00:00.000,,,,,,,,,373.3,338.212,368.294,0.1331
2016-10-16 23:00:00.000,,,,,,,,,373.4,349.317,368.412,0.1331
2016-10-17 00:00:00.000,,,,,,,,,373.2,353.351,368.809,0.1331
2016-10-17 01:00:00.000,,,,,,,,,286.1,355.216,271.385,0.1331
2016-10-17 02:00:00.000,,,,,,,,,180.4,335.442,131.23,0.1331
2016-10-17 03:00:00.000,,,,,,,,,220.9,287.688,3.28,0.1331
2016-10-17 04:00:00.000,,,,,,,,,184.1,277.533,3.198,0.1331
2016-10-17 05:00:00.000,,,,,,,,,73.8,236.494,3.28,0.1331
2016-10-17 06:00:00.000,,,,,,,,,191.7,184.816,38.46,0.1331
2016-10-17 07:00:00.000,,,,,,,,,310.2,181.285,262.152,0.1331
2016-10-17 08:00:00.000,,,,,,,,,250.0,182.554,359.117,0.1331
2016-10-17 09:00:00.000,,,,,,,,,362.1,201.646,361.166,0.1331
2016-10-17 10:00:00.000,,,,,,,,,337.5,217.524,362.083,0.1331
2016-10-17 11:00:00.000,,,,,,,,,373.4,243.623,362.648,0.1331
2016-10-17 12:00:00.000,,,,,,,,,372.1,294.36,363.165,0.1331
2016-10-17 13:00:00.000,,,,,,,,,226.0,304.323,362.486,0.1331
2016-10-17 14:00:00.000,,,,,,,,,124.4,284.799,363.635,0.1331
2016-10-17 15:00:00.000,,,,,,,,,106.4,277.005,367.738,0.1331
2016-10-17 16:00:00.000,,,,,0.5,,,0.1,143.0,236.309,372.344,0.1331
2016-10-17 17:00:00.000,,,,0.5,,,,0.1,300.4,213.993,371.81,0.1331
2016-10-17 18:00:00.000,,,0.5,2.0,,,,0.4,372.4,208.124,372.953,0.1331
2016-10-17 19:00:00.000,,,,,,,,,355.1,207.256,372.271,0.1331
2016-10-17 20:00:00.000,,,,,,,,,350.4,236.056,373.383,0.1331
2016-10-17 21:00:00.000,,,,,,,,,324.5,263.921,374.93,0.1331
2016-10-17 22:00:00.000,,0.5,,5.0,,,,0.8,223.5,292.078,373.232,0.1331
2016-10-17 23:00:00.000,,0.5,,3.5,0.5,,1.0,0.8,83.9,304.368,308.047,0.1331
2016-10-18 00:00:00.005,0.5,0.5,6.5,4.5,0.5,,0.5,1.9,30.5,268.174,292.734,0.1331
2016-10-18 01:00:00.000,1.5,3.0,,6.0,2.5,,1.5,2.1,584.4,227.812,312.326,0.1331
2016-10-18 02:00:00.000,0.5,,,5.0,0.5,,,0.9,875.7,319.443,331.219,0.1331
2016-10-18 03:00:00.000,1.5,2.5,,10.0,1.0,,2.0,2.4,879.6,387.828,376.077,0.1331
2016-10-18 04:00:00.000,3.0,4.0,,10.5,3.5,,4.5,3.6,843.4,464.338,378.122,0.1331
2016-10-18 05:00:00.000,4.0,7.0,29.5,16.0,5.0,,6.5,9.7,829.2,581.483,370.358,0.1331
2016-10-18 06:00:00.000,3.5,7.0,,18.0,8.0,,5.5,6.0,852.0,709.7,193.433,0.1331
2016-10-18 07:00:00.000,2.0,3.5,,20.5,5.0,,4.0,5.0,899.2,870.38,229.738,0.1331
2016-10-18 08:00:00.000,3.0,5.0,43.0,20.5,5.0,,7.0,11.9,1012.0,917.413,436.193,0.1331
2016-10-18 09:00:00.000,2.5,7.5,,14.0,6.5,,6.5,5.3,985.7,1000.321,459.357,0.1331
2016-10-18 10:00:00.000,1.5,5.5,,18.0,5.0,,4.0,4.9,906.6,1086.106,432.003,0.1331
2016-10-18 11:00:00.000,1.5,7.0,,14.0,7.0,,4.5,4.9,371.7,1107.406,324.272,0.1331
2016-10-18 12:00:00.000,3.5,11.5,,24.0,15.5,,11.5,9.4,249.8,1069.416,166.045,0.1331
