Time,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,avg_rain,GB_out,GZ_in,GZ_out,E0
2019-10-28 18:00:00,,,,0.5,,,,0.1,3.71,7.9,0.0,0.1331
2019-10-28 19:00:00,,,,,,,,,3.71,7.9,0.0,0.1331
2019-10-28 20:00:00,,,,,,,,,3.71,7.9,0.0,0.1331
2019-10-28 21:00:00,,,,,,,,,3.71,7.9,0.0,0.1331
2019-10-28 22:00:00,,,,,,,,,3.71,7.9,0.0,0.1331
2019-10-28 23:00:00,,,,,,,,,3.71,7.9,0.0,0.1331
2019-10-29 00:00:00,,,,,,,,,3.71,7.9,0.0,0.1331
2019-10-29 01:00:00,,,,,,,,,3.71,7.9,0.0,0.1331
2019-10-29 02:00:00,,,,,,,,,3.76,7.9,0.0,0.1331
2019-10-29 03:00:00,,,,,,,,,3.76,7.9,0.0,0.1331
2019-10-29 04:00:00,,,,,,,,,3.76,7.9,0.0,0.1331
2019-10-29 05:00:00,,,,,,,,,3.76,7.9,0.0,0.1331
2019-10-29 06:00:00,,,,,,,,,3.76,7.9,0.0,0.1331
2019-10-29 07:00:00,,,,,,,,,3.76,7.9,0.0,0.1331
2019-10-29 08:00:00,,,,,,,,,3.76,13.518,0.0,0.1331
2019-10-29 09:00:00,,,,,,,,,3.76,16.897,0.0,0.1331
2019-10-29 10:00:00,,,,,,,,,3.76,16.899,0.0,0.1331
2019-10-29 11:00:00,,,,,,,,,3.71,7.9,0.0,0.1331
2019-10-29 12:00:00,,,,,,,,,3.71,9.314,15.332,0.1331
2019-10-29 13:00:00,,,,,,,,,3.71,7.9,15.865,0.1331
2019-10-29 14:00:00,,,,,,,,,3.71,7.9,15.582,0.1331
2019-10-29 15:00:00,,,,,,,,,3.71,7.9,15.759,0.1331
2019-10-29 16:00:00,,,,,,,,,3.71,7.9,15.473,0.1331
2019-10-29 17:00:00,,,,,,,,,3.71,12.275,15.924,0.1331
2019-10-29 18:00:00,,,,,,,,,3.71,7.9,16.078,0.1331
2019-10-29 19:00:00,,,,,,,,,3.71,8.992,15.691,0.1331
2019-10-29 20:00:00,,,,,,,,,3.71,7.9,16.047,0.1331
2019-10-29 21:00:00,,,,,,,,,3.71,12.41,15.527,0.1331
2019-10-29 22:00:00,,,,,,,,,3.71,15.868,15.94,0.1331
2019-10-29 23:00:00,,,,,,,,,3.71,7.9,41.918,0.1331
2019-10-30 00:00:00,,,,,,,,,13.9,18.603,107.88,0.1331
2019-10-30 01:00:00,,,,,,,,,37.3,35.022,73.653,0.1331
2019-10-30 02:00:00,,,,,,,,,9.85,21.407,15.466,0.1331
2019-10-30 03:00:00,,,,,,,,,45.5,34.952,15.685,0.1331
2019-10-30 04:00:00,,,,,,,,,30.9,35.019,16.343,0.1331
2019-10-30 05:00:00,,,,,,,,,10.1,37.436,15.871,0.1331
2019-10-30 06:00:00,,,,,,,,,42.4,39.019,15.983,0.1331
2019-10-30 07:00:00,,,,,,,,,111.9,26.026,15.978,0.1331
2019-10-30 08:00:00,,,,,,,,,25.1,46.321,15.571,0.1331
2019-10-30 09:00:00,,,,,,,,,2.21,39.547,15.597,0.1331
2019-10-30 10:00:00,,,,,,,,,0.338,32.641,15.463,0.1331
2019-10-30 11:00:00,,,,,,,,,0.338,39.569,16.882,0.1331
2019-10-30 12:00:00,,,,,,,,,3.65,33.809,21.98,0.1331
2019-10-30 13:00:00,,,,,,,,,3.65,27.703,19.89,0.1331
2019-10-30 14:00:00,,,,,,,,,3.65,28.165,18.338,0.1331
2019-10-30 15:00:00,,,,,,,,,3.65,15.095,18.288,0.1331
2019-10-30 16:00:00,,,,,,,,,3.65,28.132,12.58,0.1331
2019-10-30 17:00:00,,,,,,,,,3.71,15.961,4.692,0.1331
2019-10-30 18:00:00,,,,,,,,,3.71,15.93,1.508,0.1331
2019-10-30 19:00:00,,,,,,,,,3.71,16.589,3.573,0.1331
2019-10-30 20:00:00,,,,,,,,,3.71,7.9,3.427,0.1331
2019-10-30 21:00:00,,,,,,,,,3.71,11.568,3.071,0.1331
2019-10-30 22:00:00,,,,,,,,,3.71,7.9,4.764,0.1331
2019-10-30 23:00:00,,,,,,,,,3.71,7.9,1.467,0.1331
2019-10-31 00:00:00,,,,,,,,,3.71,7.9,3.084,0.1331
2019-10-31 01:00:00,,,,,,,,,10.8,9.653,2.102,0.1331
2019-10-31 02:00:00,,,,,,,,,51.4,9.653,3.431,0.1331
2019-10-31 03:00:00,,,,,,,,,17.8,15.867,0.357,0.1331
2019-10-31 04:00:00,,,,,,,,,52.1,15.416,2.057,0.1331
2019-10-31 05:00:00,,,,,,,,,14.0,22.179,2.047,0.1331
2019-10-31 06:00:00,,,,,,,,,77.5,32.194,3.169,0.1331
2019-10-31 07:00:00,,,,,,,,,77.3,32.098,1.245,0.1331
2019-10-31 08:00:00,,,,,,,,,73.1,45.505,2.773,0.1331
2019-10-31 09:00:00,,,,,,,,,3.71,39.373,3.56,0.1331
2019-10-31 10:00:00,0.5,0.5,,0.5,,,,0.2,3.71,42.803,2.354,0.1331
2019-10-31 11:00:00,,,,0.5,,,,0.1,3.71,29.313,1.666,0.1331
2019-10-31 12:00:00,,,,,,,,,3.71,22.531,1.919,0.1331
2019-10-31 13:00:00,,,,,,,,,3.71,19.577,3.804,0.1331
2019-10-31 14:00:00,,,,,,0.5,,0.1,3.71,7.9,2.084,0.1331
2019-10-31 15:00:00,,,,,,,,,3.71,7.9,1.977,0.1331
2019-10-31 16:00:00,,,,,,,,,3.71,7.9,2.569,0.1331
2019-10-31 17:00:00,,,,,,,,,3.76,12.635,2.63,0.1331
2019-10-31 18:00:00,,,,,,,0.5,0.1,3.76,7.9,3.208,0.1331
2019-10-31 19:00:00,,,,,,,,,3.71,7.9,2.664,0.1331
2019-10-31 20:00:00,0.5,,,,,,,0.1,3.71,7.9,4.588,0.1331
2019-10-31 21:00:00,,,,,,,,,3.71,7.9,1.563,0.1331
2019-10-31 22:00:00,,,,,,0.5,,0.1,3.71,9.367,0.994,0.1331
2019-10-31 23:00:00,,,,,,,0.5,0.1,3.71,7.9,1.382,0.1331
2019-11-01 00:00:00,,,,1.0,,,,0.1,3.76,9.104,2.878,0.1319
2019-11-01 01:00:00,,,,,,,,,6.1,7.9,0.0,0.1319
