Time,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,avg_rain,GB_out,GZ_in,GZ_out,E0
2010-08-29 01:00:00,,,,,,,,,27.8,84.612,8.55,0.1599
2010-08-29 02:00:00,,,,,,,,,3.17,82.273,8.55,0.1599
2010-08-29 03:00:00,,,,,,,,,3.17,39.689,8.58,0.1599
2010-08-29 04:00:00,,,,,,,,,3.17,49.748,8.52,0.1599
2010-08-29 05:00:00,,,,,,,,,3.17,42.346,8.52,0.1599
2010-08-29 06:00:00,,,,,,,,,3.17,32.197,8.52,0.1599
2010-08-29 07:00:00,,,,,,,,,5.45,28.818,8.55,0.1599
2010-08-29 08:00:00,,,,,,,,,48.6,11.914,8.52,0.1599
2010-08-29 09:00:00,,,,,,,,,58.7,15.288,8.55,0.1599
2010-08-29 10:00:00,,,,,,,,,55.1,22.053,8.55,0.1599
2010-08-29 11:00:00,,,,,,,,,64.7,25.403,8.34,0.1599
2010-08-29 12:00:00,,,,,,,,,43.9,32.138,8.37,0.1599
2010-08-29 13:00:00,,,,,,,,,3.17,42.251,8.4,0.1599
2010-08-29 14:00:00,,,5.0,,,,,0.7,3.17,48.986,8.37,0.1599
2010-08-29 15:00:00,,,1.5,,,0.5,2.5,0.6,28.4,45.582,8.4,0.1599
2010-08-29 16:00:00,,,,,,2.0,3.5,0.8,57.3,42.193,8.49,0.1599
2010-08-29 17:00:00,,,1.0,,,22.5,2.0,3.6,69.3,42.223,8.52,0.1599
2010-08-29 18:00:00,0.5,,,14.0,,,,2.1,153.0,42.253,8.55,0.1599
2010-08-29 19:00:00,,,,,,,,,96.7,59.18,8.58,0.1599
2010-08-29 20:00:00,,,,,,,,,114.5,64.942,83.502,0.1599
2010-08-29 21:00:00,,,,,,,,,154.4,95.267,190.349,0.1599
2010-08-29 22:00:00,,,,,,,,,147.3,102.037,28.835,0.1599
2010-08-29 23:00:00,,,,,,,,,213.1,115.39,8.64,0.1599
2010-08-30 00:00:00,,,,,,,,,148.5,142.164,8.64,0.1599
2010-08-30 01:00:00,,,,,,,,,73.4,132.036,8.64,0.1599
2010-08-30 02:00:00,,,,,,,,,38.3,129.697,8.64,0.1599
2010-08-30 03:00:00,,,,,,,,,3.17,106.172,8.64,0.1599
2010-08-30 04:00:00,,,,,,,,,3.17,96.047,8.64,0.1599
2010-08-30 05:00:00,,,,,,,,,3.17,79.334,8.64,0.1599
2010-08-30 06:00:00,,,,,,,,,3.17,45.816,8.64,0.1599
2010-08-30 07:00:00,,,,,,0.5,,0.1,31.8,28.919,8.64,0.1599
2010-08-30 08:00:00,,,,,,,,,122.3,22.159,8.64,0.1599
2010-08-30 09:00:00,,,,,,,,,232.3,31.149,103.136,0.1599
2010-08-30 10:00:00,,,,,,,,,231.8,77.537,185.578,0.1599
2010-08-30 11:00:00,,,,,1.0,,,0.1,242.8,100.343,186.036,0.1599
2010-08-30 12:00:00,4.0,,,,,,,0.6,268.0,138.054,72.673,0.1599
2010-08-30 13:00:00,,,,,,,,,254.4,171.834,8.55,0.1599
2010-08-30 14:00:00,,,,1.0,,,,0.1,250.8,205.199,8.55,0.1599
2010-08-30 15:00:00,,,,6.0,,,,0.9,289.8,223.184,8.55,0.1599
2010-08-30 16:00:00,,,,,,,,,203.3,219.806,246.421,0.1599
2010-08-30 17:00:00,,,0.5,,0.5,,,0.1,161.0,221.869,360.631,0.1599
2010-08-30 18:00:00,1.0,,,0.5,,,,0.2,173.3,223.261,363.536,0.1599
2010-08-30 19:00:00,,,,,,,,,41.4,205.186,365.095,0.1599
2010-08-30 20:00:00,,,,,,,,,261.8,177.549,367.449,0.1599
2010-08-30 21:00:00,,,,,,,,,265.5,193.942,370.243,0.1599
2010-08-30 22:00:00,,,,,,,,,288.9,177.117,84.641,0.1599
2010-08-30 23:00:00,,,,,,,,,275.8,196.153,8.46,0.1599
2010-08-31 00:00:00,,,,,,,,,172.9,186.341,184.383,0.1599
2010-08-31 01:00:00,,,,,,,,,33.7,197.634,28.685,0.1599
2010-08-31 02:00:00,,,,,,,,,3.17,195.219,8.52,0.1599
2010-08-31 03:00:00,,,,,,,,,3.17,141.739,8.52,0.1599
2010-08-31 04:00:00,,,,,,,,,3.17,122.2,8.52,0.1599
2010-08-31 05:00:00,,,,,,,,,3.17,71.562,8.52,0.1599
2010-08-31 06:00:00,,,,,,,,,3.17,45.585,8.52,0.1599
2010-08-31 07:00:00,,,,,,,,,3.17,18.567,8.52,0.1599
