Time,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,avg_rain,GB_out,GZ_in,GZ_out,E0
2017-11-04 09:00:00,,,,,,,,,70.5,30.231,0.0,0.1319
2017-11-04 10:00:00,,,,,,,,,112.7,40.462,0.0,0.1319
2017-11-04 11:00:00,,,,,,,,,72.9,42.09,130.873,0.1319
2017-11-04 12:00:00,,,,,,,,,128.9,69.512,63.144,0.1319
2017-11-04 13:00:00,,,,,,,,,100.3,69.513,0.0,0.1319
2017-11-04 14:00:00,,,,,,,,,29.9,59.373,0.0,0.1319
2017-11-04 15:00:00,,,,0.5,,,,0.1,116.0,83.031,0.0,0.1319
2017-11-04 16:00:00,,,,,,,,,97.9,55.995,0.0,0.1319
2017-11-04 17:00:00,,,,,,,,,159.2,80.479,54.727,0.1319
2017-11-04 18:00:00,,,,,,,,,243.1,93.183,179.923,0.1319
2017-11-04 19:00:00,,,,,,,,,172.7,73.218,143.828,0.1319
2017-11-04 20:00:00,,,,,,,,,224.7,148.655,189.005,0.1319
2017-11-04 21:00:00,,,,,,,,,88.3,109.7,192.103,0.1319
2017-11-04 22:00:00,,,,,,,,,61.6,141.758,192.356,0.1319
2017-11-04 23:00:00,,,,,,,,,34.5,134.221,192.012,0.1319
2017-11-05 00:00:00,,,,,,,,,51.0,93.206,156.876,0.1319
2017-11-05 01:00:00,,,,,,,,,27.1,103.031,0.0,0.1319
2017-11-05 02:00:00,,,,,,,,,32.8,44.492,0.0,0.1319
2017-11-05 03:00:00,,,,,,,,,61.6,56.41,0.0,0.1319
2017-11-05 04:00:00,,,,,,,,,43.9,44.631,0.0,0.1319
2017-11-05 05:00:00,,,,,,,,,31.0,19.388,0.0,0.1319
2017-11-05 06:00:00,,,,,,,,,68.3,20.278,0.0,0.1319
2017-11-05 07:00:00,,,,,,,,,79.9,33.795,0.0,0.1319
2017-11-05 08:00:00,,,,,,,,,138.9,30.417,0.0,0.1319
2017-11-05 09:00:00,,,,,,,,,33.5,33.797,0.0,0.1319
2017-11-05 10:00:00,,,,,,,,,101.9,39.641,75.627,0.1319
2017-11-05 11:00:00,,,,,,,,,90.6,56.26,180.83,0.1319
2017-11-05 12:00:00,,,,,,,,,95.7,68.354,194.225,0.1319
2017-11-05 13:00:00,,,,,,,,,165.6,76.59,191.353,0.1319
2017-11-05 14:00:00,,,,,,,,,91.0,73.21,0.0,0.1319
2017-11-05 15:00:00,,,,,,,,,90.7,94.689,27.494,0.1319
2017-11-05 16:00:00,,,,,,,,,157.3,93.739,191.588,0.1319
2017-11-05 17:00:00,,,,,,,,,137.6,92.664,194.652,0.1319
2017-11-05 18:00:00,,,,,,,,,226.1,126.868,196.68,0.1319
2017-11-05 19:00:00,,,,,,,,,83.1,114.394,196.782,0.1319
2017-11-05 20:00:00,,,,,,,,,68.8,120.397,196.861,0.1319
2017-11-05 21:00:00,,,,,,,,,48.1,121.767,197.366,0.1319
2017-11-05 22:00:00,,,,,,,,,25.2,112.712,198.094,0.1319
