Time,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,avg_rain,GB_out,GZ_in,GZ_out,E0
2025-03-03 13:00:00,,,,,,,,,239.58,107.778,13.669,0.1653
2025-03-03 14:00:00,,,,,,,,,92.64,107.794,13.684,0.1653
2025-03-03 15:00:00,,,,,,,,,118.99,104.432,13.687,0.1653
2025-03-03 16:00:00,,,,,,,,,217.91,124.729,13.709,0.1653
2025-03-03 17:00:00,,,,,,,,,274.86,148.393,13.639,0.1653
2025-03-03 18:00:00,,,,,,,,,277.62,156.839,204.312,0.1653
2025-03-03 19:00:00,,,,,,,,,229.07,175.249,447.738,0.1653
2025-03-03 20:00:00,,,,,,,,,149.53,186.992,449.141,0.1653
2025-03-03 21:00:00,,,,,,,,,148.61,216.445,453.456,0.1653
2025-03-03 22:00:00,,,,,,,,,148.72,229.536,455.039,0.1653
2025-03-03 23:00:00,,,,,,,,,89.77,221.048,368.272,0.1653
2025-03-04 00:00:00,,,,,,,,,7.12,188.592,90.682,0.1653
2025-03-04 01:00:00,,,,,,,,,7.14,129.744,13.543,0.1653
2025-03-04 02:00:00,,,,,,,,,7.2,90.938,13.529,0.1653
2025-03-04 03:00:00,,,,,,,,,7.19,64.84,13.536,0.1653
2025-03-04 04:00:00,,,,,,,,,42.52,24.682,13.529,0.1653
2025-03-04 05:00:00,,,,,,,,,89.93,7.9,13.536,0.1653
2025-03-04 06:00:00,,,,,,,,,100.1,10.157,13.547,0.1653
2025-03-04 07:00:00,,,,,,,,,149.14,23.677,13.554,0.1653
2025-03-04 08:00:00,,,,,,,,,246.75,57.481,13.576,0.1653
2025-03-04 09:00:00,,,,,,,,,176.74,87.819,13.615,0.1653
2025-03-04 10:00:00,,,,,,,,,164.11,107.929,13.63,0.1653
2025-03-04 11:00:00,,,,,,,,,163.16,114.52,13.644,0.1653
2025-03-04 12:00:00,,,,,,,,,232.22,131.439,13.673,0.1653
2025-03-04 13:00:00,,,,,,,,,187.65,151.742,13.702,0.1653
2025-03-04 14:00:00,,,,,,,,,194.6,158.519,13.678,0.1653
2025-03-04 15:00:00,,,,,,,,,155.65,128.201,13.658,0.1653
2025-03-04 16:00:00,,,,,,,,,230.71,135.139,13.601,0.1653
2025-03-04 17:00:00,,,,,,,,,228.61,155.488,13.505,0.1653
2025-03-04 18:00:00,,,,,,,,,144.24,139.764,202.663,0.1653
2025-03-04 19:00:00,,,,,,,,,201.16,164.517,446.103,0.1653
2025-03-04 20:00:00,,,,,,,,,229.13,169.257,447.676,0.1653
2025-03-04 21:00:00,,,,,,,,,237.61,201.242,448.903,0.1653
2025-03-04 22:00:00,,,,,,,,,201.54,226.729,450.403,0.1653
2025-03-04 23:00:00,,,,,,,,,85.79,219.697,454.661,0.1653
2025-03-05 00:00:00,,,,,,,,,9.21,225.768,219.361,0.1653
2025-03-05 01:00:00,,,,,,,,,9.2,146.917,13.547,0.1653
2025-03-05 02:00:00,,,,,,,,,9.14,115.118,13.547,0.1653
2025-03-05 03:00:00,,,,,,,,,9.21,83.114,13.554,0.1653
2025-03-05 04:00:00,,,,,,,,,9.2,23.823,13.54,0.1653
2025-03-05 05:00:00,,,,,,,,,9.2,7.9,13.547,0.1653
2025-03-05 06:00:00,,,,,,,,,9.2,7.9,13.532,0.1653
2025-03-05 07:00:00,,,,,,,,,9.22,7.9,13.529,0.1653
2025-03-05 08:00:00,,,,,,,,,9.22,7.9,13.529,0.1653
2025-03-05 09:00:00,,,,,,,,,9.23,7.9,13.522,0.1653
2025-03-05 10:00:00,,,,,,,,,9.16,7.9,13.522,0.1653
2025-03-05 11:00:00,,,,,,,,,25.11,7.9,15.541,0.1653
2025-03-05 12:00:00,,,,,,,,,137.77,7.9,13.518,0.1653
2025-03-05 13:00:00,,,,,,,,,214.61,17.241,13.532,0.1653
2025-03-05 14:00:00,,,,,,,,,270.37,57.803,13.576,0.1653
2025-03-05 15:00:00,,,,,,,,,187.98,81.473,13.594,0.1653
2025-03-05 16:00:00,,,,,,,,,125.47,108.343,13.622,0.1653
2025-03-05 17:00:00,,,,,,,,,72.51,124.783,13.633,0.1653
2025-03-05 18:00:00,,,,,,,,,156.91,127.359,149.25,0.1653
2025-03-05 19:00:00,,,,,,,,,230.88,141.867,383.925,0.1653
2025-03-05 20:00:00,,,,,,,,,227.99,151.124,454.386,0.1653
2025-03-05 21:00:00,,,,,,,,,249.17,174.544,458.275,0.1653
2025-03-05 22:00:00,,,,,,,,,219.8,188.107,458.894,0.1653
2025-03-05 23:00:00,,,,,,,,,183.89,212.957,384.125,0.1653
2025-03-06 00:00:00,,,,,,,,,110.41,227.245,94.973,0.1653
2025-03-06 01:00:00,,,,,,,,,70.5,205.92,13.468,0.1653
2025-03-06 02:00:00,,,,,,,,,9.24,149.376,13.46,0.1653
2025-03-06 03:00:00,,,,,,,,,9.28,115.751,13.468,0.1653
2025-03-06 04:00:00,,,,,,,,,9.32,68.594,13.46,0.1653
2025-03-06 05:00:00,,,,,,,,,9.24,33.715,13.46,0.1653
2025-03-06 06:00:00,,,,,,,,,9.19,7.9,13.453,0.1653
2025-03-06 07:00:00,,,,,,,,,9.14,7.9,13.446,0.1653
2025-03-06 08:00:00,,,,,,,,,9.29,7.9,13.446,0.1653
2025-03-06 09:00:00,,,,,,,,,9.28,7.9,13.439,0.1653
2025-03-06 10:00:00,,,,,,,,,9.27,7.9,13.439,0.1653
2025-03-06 11:00:00,,,,,,,,,10.24,7.9,13.432,0.1653
2025-03-06 12:00:00,,,,,,,,,48.73,7.9,13.424,0.1653
2025-03-06 13:00:00,,,,,,,,,81.47,7.9,13.435,0.1653
2025-03-06 14:00:00,,,,,,,,,114.99,7.9,13.439,0.1653
2025-03-06 15:00:00,,,,,,,,,46.29,26.771,13.453,0.1653
2025-03-06 16:00:00,,,,,,,,,9.25,26.773,13.453,0.1653
2025-03-06 17:00:00,,,,,,,,,85.78,34.004,36.812,0.1653
2025-03-06 18:00:00,0.5,,,,,,,0.1,217.65,57.277,192.794,0.1653
2025-03-06 19:00:00,,,,,,,,,193.32,81.668,381.732,0.1653
2025-03-06 20:00:00,1.0,0.5,1.0,1.0,0.5,2.0,5.0,1.6,265.52,121.822,396.016,0.1653
2025-03-06 21:00:00,0.5,0.5,,,0.5,1.0,1.0,0.5,266.27,145.495,397.72,0.1653
2025-03-06 22:00:00,,,0.5,,,,,0.1,266.44,196.337,399.622,0.1653
2025-03-06 23:00:00,,,,,,,,,160.12,230.741,385.456,0.1653
2025-03-07 00:00:00,,0.5,,,,,,0.1,54.61,222.518,63.453,0.1653
2025-03-07 01:00:00,,,,,0.5,,,0.1,9.2,201.168,10.848,0.1653
2025-03-07 02:00:00,,,,0.5,,,,0.1,9.13,136.969,10.827,0.1653
2025-03-07 03:00:00,0.5,,,,,,,0.1,9.21,106.285,10.834,0.1653
2025-03-07 04:00:00,,,,,,,,,9.17,55.006,10.834,0.1653
2025-03-07 05:00:00,,,,,,,,,9.2,7.9,10.82,0.1653
2025-03-07 06:00:00,,,,,,,,,9.17,7.9,10.827,0.1653
