Time,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,avg_rain,GB_out,GZ_in,GZ_out,E0
2010-10-02 08:00:00,,,,,,,,,8.08,11.259,7.92,0.1331
2010-10-02 09:00:00,,,2.0,5.5,,,,1.1,30.0,11.264,7.95,0.1331
2010-10-02 10:00:00,5.0,2.0,4.0,11.0,4.0,,,3.7,45.6,11.269,7.95,0.1331
2010-10-02 11:00:00,2.0,1.5,1.0,2.0,2.5,,,1.3,3.22,17.94,7.95,0.1331
2010-10-02 12:00:00,1.5,2.5,2.5,1.5,2.5,0.5,1.0,1.7,3.06,24.612,7.95,0.1331
2010-10-02 13:00:00,,,2.0,6.5,,0.5,,1.3,3.01,21.278,7.95,0.1331
2010-10-02 14:00:00,,,0.5,,,,,0.1,3.01,24.617,7.95,0.1331
2010-10-02 15:00:00,,,,,,,,,3.01,24.617,7.95,0.1331
2010-10-02 16:00:00,2.0,1.5,1.0,1.0,2.0,0.5,,1.1,3.01,24.617,7.95,0.1331
2010-10-02 17:00:00,,0.5,,,0.5,,0.5,0.2,21.1,17.95,7.95,0.1331
2010-10-02 18:00:00,,,,1.0,,,,0.1,99.0,14.617,7.95,0.1331
2010-10-02 19:00:00,0.5,,0.5,,,0.5,,0.2,117.5,27.082,82.738,0.1331
2010-10-02 20:00:00,,,,,,,,,103.5,48.775,198.114,0.1331
2010-10-02 21:00:00,,,,,,,,,92.5,59.894,74.661,0.1331
2010-10-02 22:00:00,,,,,,,,,92.4,66.581,8.07,0.1331
2010-10-02 23:00:00,,,,,,,,,92.9,83.457,8.1,0.1331
2010-10-03 00:00:00,,,,,,,,,59.9,100.427,8.1,0.1331
2010-10-03 01:00:00,,,,,,,,,2.96,94.745,8.1,0.1331
2010-10-03 02:00:00,,,,0.5,,,,0.1,2.96,69.743,8.1,0.1331
2010-10-03 03:00:00,,,,0.5,,,,0.1,2.96,62.03,8.1,0.1331
2010-10-03 04:00:00,,,,,,,,,2.96,55.368,8.1,0.1331
2010-10-03 05:00:00,0.5,1.0,,2.5,1.0,,,0.7,2.96,38.516,8.1,0.1331
2010-10-03 06:00:00,,0.5,3.5,2.0,,3.0,1.0,1.4,3.01,21.663,8.37,0.1331
2010-10-03 07:00:00,1.0,1.5,1.0,1.0,1.5,1.0,1.5,1.2,3.01,14.914,8.16,0.1331
2010-10-03 08:00:00,1.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,14.3,14.919,8.13,0.1331
2010-10-03 09:00:00,2.0,1.5,1.5,2.5,2.0,1.5,0.5,1.6,66.1,11.539,8.1,0.1331
2010-10-03 10:00:00,2.5,2.0,1.5,3.0,2.0,0.5,1.0,1.8,52.1,18.299,8.1,0.1331
2010-10-03 11:00:00,3.5,2.5,6.5,7.0,4.5,3.5,2.5,4.3,68.2,28.439,8.1,0.1331
2010-10-03 12:00:00,3.0,5.0,3.0,10.0,4.5,2.5,2.5,4.4,37.6,38.532,8.1,0.1331
2010-10-03 13:00:00,3.0,2.5,1.5,3.5,3.0,1.0,1.0,2.2,23.4,41.903,8.1,0.1331
2010-10-03 14:00:00,3.5,4.0,4.5,5.5,4.5,4.0,3.0,4.1,21.0,52.037,8.1,0.1331
2010-10-03 15:00:00,2.5,3.0,2.5,4.0,3.5,1.0,1.5,2.6,35.7,55.416,8.1,0.1331
2010-10-03 16:00:00,3.0,2.5,0.5,1.0,2.5,1.5,1.0,1.7,2.96,62.145,7.92,0.1331
2010-10-03 17:00:00,,,,0.5,,,,0.1,96.6,58.729,7.89,0.1331
2010-10-03 18:00:00,1.0,1.5,,1.0,0.5,,,0.6,105.9,55.31,7.86,0.1331
2010-10-03 19:00:00,,0.5,1.5,1.0,0.5,0.5,,0.6,3.01,81.462,84.463,0.1331
2010-10-03 20:00:00,1.5,2.0,3.0,5.0,2.0,2.5,1.0,2.4,2.96,92.152,193.35,0.1331
2010-10-03 21:00:00,0.5,0.5,,0.5,,2.0,1.5,0.7,2.96,79.133,193.597,0.1331
2010-10-03 22:00:00,0.5,1.0,,,0.5,0.5,1.0,0.5,2.96,79.149,28.293,0.1331
2010-10-03 23:00:00,,,,0.5,,,,0.1,2.96,79.149,7.89,0.1331
2010-10-04 00:00:00,,,,,,,,,2.96,62.257,7.89,0.1331
2010-10-04 01:00:00,,,0.5,,0.5,,,0.1,3.01,46.207,7.89,0.1331
2010-10-04 02:00:00,1.0,0.5,1.0,1.5,0.5,0.5,0.5,0.8,2.96,28.724,7.89,0.1331
2010-10-04 03:00:00,1.0,1.0,2.0,2.5,1.5,2.0,1.0,1.6,2.96,38.328,7.89,0.1331
2010-10-04 04:00:00,0.5,0.5,,0.5,0.5,1.5,0.5,0.6,2.96,34.927,7.89,0.1331
2010-10-04 05:00:00,4.0,5.5,5.5,4.5,3.0,5.0,3.5,4.4,3.01,28.168,7.89,0.1331
2010-10-04 06:00:00,2.0,2.0,2.0,2.5,3.5,3.0,1.5,2.4,2.96,41.691,7.92,0.1331
2010-10-04 07:00:00,2.0,1.5,2.0,3.0,2.5,2.0,2.0,2.1,2.96,38.178,7.92,0.1331
2010-10-04 08:00:00,3.0,2.5,3.0,4.0,3.5,2.5,2.0,2.9,3.01,34.803,7.92,0.1331
2010-10-04 09:00:00,1.5,2.0,4.0,8.0,2.0,3.5,1.5,3.2,16.9,37.603,165.806,0.1331
2010-10-04 10:00:00,0.5,0.5,,1.0,1.0,1.0,1.0,0.7,44.9,53.462,386.925,0.1331
2010-10-04 11:00:00,1.5,1.0,0.5,1.0,1.5,0.5,0.5,0.9,76.9,52.73,388.776,0.1331
2010-10-04 12:00:00,1.5,2.0,2.0,2.0,2.0,3.5,2.5,2.2,56.8,67.653,339.687,0.1331
2010-10-04 13:00:00,1.5,2.0,1.0,1.5,3.0,1.5,1.5,1.7,0.467,72.878,119.264,0.1331
2010-10-04 14:00:00,1.0,1.0,0.5,1.5,0.5,1.0,0.5,0.9,0.583,72.878,7.92,0.1331
2010-10-04 15:00:00,1.5,2.0,1.0,1.5,1.5,1.5,1.0,1.4,0.583,86.744,7.89,0.1331
2010-10-04 16:00:00,1.0,2.0,,0.5,1.5,0.5,,0.8,1.78,70.886,7.89,0.1331
2010-10-04 17:00:00,0.5,1.0,,,1.0,1.0,0.5,0.6,34.5,82.246,152.491,0.1331
2010-10-04 18:00:00,0.5,,0.5,0.5,1.0,1.0,0.5,0.6,150.8,70.712,168.814,0.1331
2010-10-04 19:00:00,,0.5,,,,0.5,0.5,0.2,145.5,88.086,263.511,0.1331
2010-10-04 20:00:00,0.5,0.5,1.0,1.5,2.0,1.5,0.5,1.1,110.2,118.628,393.668,0.1331
2010-10-04 21:00:00,0.5,0.5,0.5,1.0,0.5,0.5,,0.5,69.4,112.994,398.533,0.1331
2010-10-04 22:00:00,,,1.0,0.5,0.5,0.5,,0.4,50.6,117.795,401.699,0.1331
2010-10-04 23:00:00,,,0.5,0.5,,0.5,,0.2,6.19,127.016,166.985,0.1331
2010-10-05 00:00:00,,,,,,,,,0.554,110.19,7.86,0.1331
2010-10-05 01:00:00,,2.0,0.5,0.5,0.5,0.5,,0.6,0.554,94.291,7.83,0.1331
2010-10-05 02:00:00,0.5,0.5,,1.0,,0.5,,0.4,0.554,73.872,7.83,0.1331
2010-10-05 03:00:00,,0.5,,,0.5,,,0.1,0.554,66.209,7.83,0.1331
2010-10-05 04:00:00,,,,,,,,,0.554,64.777,7.83,0.1331
2010-10-05 05:00:00,0.5,,,,,0.5,0.5,0.2,0.554,51.677,7.83,0.1331
2010-10-05 06:00:00,,,,,,,,,0.554,58.339,7.83,0.1331
2010-10-05 07:00:00,,,,0.5,,,,0.1,0.554,51.764,7.83,0.1331
2010-10-05 08:00:00,1.5,,2.5,3.5,0.5,,,1.1,0.554,48.39,7.86,0.1331
2010-10-05 09:00:00,2.5,1.0,2.0,2.5,,2.0,1.5,1.6,72.1,51.77,7.83,0.1331
2010-10-05 10:00:00,3.0,2.5,8.0,4.0,1.0,4.0,1.5,3.4,125.7,52.595,114.164,0.1331
2010-10-05 11:00:00,4.5,,8.0,4.0,0.5,9.5,5.0,4.5,188.8,76.715,172.832,0.1331
