Time,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,avg_rain,GB_out,GZ_in,GZ_out,E0
2023-08-21 15:00:00,,,1.0,,,36.5,8.5,6.6,251.0,186.832,490.661,0.1599
2023-08-21 16:00:00,,,2.0,1.0,,1.0,4.0,1.1,258.53,244.232,531.398,0.1599
2023-08-21 17:00:00,,,0.5,0.5,,,,0.1,244.71,310.967,384.956,0.1599
2023-08-21 18:00:00,,,,,,,,,185.46,310.894,227.131,0.1599
2023-08-21 19:00:00,,,,,,,,,185.48,321.7,181.926,0.1599
2023-08-21 20:00:00,,,,,,,,,166.16,270.326,190.607,0.1599
2023-08-21 21:00:00,,,,,,,,,19.84,245.215,198.606,0.1599
2023-08-21 22:00:00,,,,,,,,,3.74,189.799,158.344,0.1599
2023-08-21 23:00:00,,,,,,,,,3.74,152.378,282.103,0.1599
2023-08-22 00:00:00,,,,,0.5,,,0.1,3.74,138.945,105.97,0.1599
2023-08-22 01:00:00,,,,,,,,,320.85,103.262,89.493,0.1599
2023-08-22 02:00:00,,,,,,,,,342.62,123.394,88.352,0.1599
2023-08-22 03:00:00,,,,,,,,,342.81,166.26,131.351,0.1599
2023-08-22 04:00:00,,,,,,,,,342.76,201.116,83.593,0.1599
2023-08-22 05:00:00,,,,,,,,,342.77,228.518,83.183,0.1599
2023-08-22 06:00:00,,,,,,,,,342.24,271.756,82.626,0.1599
2023-08-22 07:00:00,,,,,,,,,342.38,304.465,82.967,0.1599
2023-08-22 08:00:00,,,,,,,0.5,0.1,202.83,314.037,186.329,0.1599
2023-08-22 09:00:00,,,,,,,,,3.74,253.183,90.686,0.1599
2023-08-22 10:00:00,,,0.5,,,,,0.1,3.74,229.061,80.794,0.1599
2023-08-22 11:00:00,,,,,,,,,3.74,168.149,81.048,0.1599
2023-08-22 12:00:00,,,,,,,,,3.74,130.934,81.283,0.1599
2023-08-22 13:00:00,,,,,,,,,3.74,93.079,99.169,0.1599
2023-08-22 14:00:00,,,,0.5,,,0.5,0.1,167.38,38.39,81.256,0.1599
2023-08-22 15:00:00,0.5,,12.5,1.0,,0.5,,2.1,173.08,81.687,107.124,0.1599
2023-08-22 16:00:00,9.0,1.0,1.0,,,,,1.6,186.2,91.972,81.676,0.1599
2023-08-22 17:00:00,1.0,1.0,,,0.5,,,0.4,199.23,150.109,389.305,0.1599
2023-08-22 18:00:00,,,1.0,,,1.5,3.0,0.8,283.28,214.97,571.844,0.1599
2023-08-22 19:00:00,,,,,,0.5,,0.1,342.18,281.752,540.422,0.1599
2023-08-22 20:00:00,,,,,,,,,342.38,338.499,502.838,0.1599
2023-08-22 21:00:00,,,,,,,,,342.87,281.854,494.487,0.1599
2023-08-22 22:00:00,,,,,,,,,342.53,350.407,492.985,0.1599
2023-08-22 23:00:00,,,,,,,,,342.31,427.428,507.272,0.1599
2023-08-23 00:00:00,,,,,,,0.5,0.1,342.01,412.195,338.777,0.1599
2023-08-23 01:00:00,,,,,,,,,342.53,410.29,487.879,0.1599
2023-08-23 02:00:00,,,,,,,,,342.32,408.617,512.808,0.1599
2023-08-23 03:00:00,,,,,,,,,341.98,517.344,581.844,0.1599
2023-08-23 04:00:00,,,,,,,,,341.79,487.219,555.565,0.1599
2023-08-23 05:00:00,,,,,,,,,342.1,431.689,558.815,0.1599
2023-08-23 06:00:00,,,,,,,,,342.49,453.935,512.531,0.1599
2023-08-23 07:00:00,,,,,,,,,342.55,441.737,415.246,0.1599
2023-08-23 08:00:00,,,,,,,,,242.78,424.673,126.81,0.1599
2023-08-23 09:00:00,,,,,,,,,3.74,347.93,80.834,0.1599
2023-08-23 10:00:00,,,,,,,,,3.74,281.295,155.763,0.1599
2023-08-23 11:00:00,,,,,,,,,3.74,215.245,81.403,0.1599
2023-08-23 12:00:00,,,,,,,,,3.74,139.874,80.585,0.1599
2023-08-23 13:00:00,,,,,,,,,3.74,77.572,81.985,0.1599
2023-08-23 14:00:00,,,,,,,0.5,0.1,3.74,43.062,81.974,0.1599
2023-08-23 15:00:00,,,,,,,,,3.74,22.907,81.574,0.1599
2023-08-23 16:00:00,,,,,,,,,3.74,27.458,81.672,0.1599
2023-08-23 17:00:00,,,,,,,,,3.74,27.493,81.606,0.1599
2023-08-23 18:00:00,,,,,,,,,3.74,17.999,83.064,0.1599
2023-08-23 19:00:00,,,,,,,,,3.74,21.072,99.322,0.1599
2023-08-23 20:00:00,,,,,,,,,3.74,13.801,321.948,0.1599
2023-08-23 21:00:00,,,,,,,,,3.74,30.295,444.162,0.1599
2023-08-23 22:00:00,,,,,,,,,3.74,37.933,349.164,0.1599
2023-08-23 23:00:00,,,,,,,,,3.74,8.57,86.537,0.1599
2023-08-24 00:00:00,,,,,,,,,3.74,39.302,86.344,0.1599
2023-08-24 01:00:00,,,,,,,,,313.62,30.166,86.174,0.1599
2023-08-24 02:00:00,,,,,,,,,341.82,88.539,86.084,0.1599
2023-08-24 03:00:00,,,,,,,,,341.45,126.688,86.095,0.1599
2023-08-24 04:00:00,,,,,,,,,341.52,157.018,86.436,0.1599
2023-08-24 05:00:00,,,,,,,,,341.27,231.115,86.389,0.1599
2023-08-24 06:00:00,,,,,,,,,341.68,258.063,85.815,0.1599
2023-08-24 07:00:00,,,,,,,,,341.99,304.785,84.555,0.1599
2023-08-24 08:00:00,,,,,,,,,289.96,301.315,84.71,0.1599
2023-08-24 09:00:00,,,,,,,,,33.24,274.255,84.851,0.1599
2023-08-24 10:00:00,,,,,,,,,3.74,233.438,84.857,0.1599
2023-08-24 11:00:00,,,,,,,,,3.74,185.88,84.94,0.1599
2023-08-24 12:00:00,,,,,,,,,3.74,138.441,85.063,0.1599
2023-08-24 13:00:00,,,,,,,,,3.74,94.901,84.983,0.1599
2023-08-24 14:00:00,,4.0,,,,,,0.6,3.74,47.744,84.546,0.1599
2023-08-24 15:00:00,,0.5,,,,,16.5,2.4,3.74,20.863,84.675,0.1599
2023-08-24 16:00:00,,,,,,,0.5,0.1,3.74,24.358,84.721,0.1599
2023-08-24 17:00:00,,,,,,,,,3.74,26.261,197.184,0.1599
2023-08-24 18:00:00,,,,,,,,,3.74,13.996,92.584,0.1599
2023-08-24 19:00:00,,,,,,,,,3.74,33.629,141.947,0.1599
2023-08-24 20:00:00,2.0,,,,,,,0.3,59.62,24.003,189.3,0.1599
2023-08-24 21:00:00,0.5,,,,,,,0.1,227.54,54.703,188.869,0.1599
2023-08-24 22:00:00,,,,,,,,,189.95,82.09,189.045,0.1599
2023-08-24 23:00:00,,,,,,,,,228.06,107.686,189.095,0.1599
2023-08-25 00:00:00,,,,,,,,,228.45,144.004,188.827,0.1599
2023-08-25 01:00:00,,,,,,,,,332.23,165.73,191.193,0.1599
2023-08-25 02:00:00,,,,,,,,,341.46,223.659,192.15,0.1599
2023-08-25 03:00:00,,,,,,,,,193.0,244.354,191.369,0.1599
2023-08-25 04:00:00,,,,,,,,,185.4,245.112,234.145,0.1599
2023-08-25 05:00:00,,,,,,,,,183.36,248.887,191.473,0.1599
2023-08-25 06:00:00,,,,,,,,,183.56,269.012,309.58,0.1599
2023-08-25 07:00:00,,,,,,,,,185.3,275.912,293.418,0.1599
2023-08-25 08:00:00,,,,,,,,,170.93,252.066,191.021,0.1599
2023-08-25 09:00:00,,,,,,,,,179.16,231.796,191.417,0.1599
2023-08-25 10:00:00,,,,,,,,,24.93,221.674,92.307,0.1599
2023-08-25 11:00:00,,,,,,,,,3.74,193.764,84.841,0.1599
2023-08-25 12:00:00,,,,,,,,,3.74,142.805,84.929,0.1599
2023-08-25 13:00:00,,,,,,,,,121.97,107.637,143.253,0.1599
2023-08-25 14:00:00,,,,,,,,,69.38,93.302,84.723,0.1599
2023-08-25 15:00:00,,,,,,,,,3.74,65.385,84.759,0.1599
2023-08-25 16:00:00,0.5,,,,,,0.5,0.1,3.74,54.001,84.829,0.1599
2023-08-25 17:00:00,,,,,,,,,3.74,47.205,84.622,0.1599
2023-08-25 18:00:00,,,,,,,,,3.74,50.545,84.703,0.1599
2023-08-25 19:00:00,,,,,,,,,3.74,47.547,84.703,0.1599
2023-08-25 20:00:00,,,,,,,,,3.74,27.272,84.745,0.1599
2023-08-25 21:00:00,,,,,,,,,3.74,23.876,84.652,0.1599
2023-08-25 22:00:00,,,,,,,,,3.74,20.482,84.743,0.1599
