Time,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,avg_rain,GB_out,GZ_in,GZ_out,E0
2018-01-02 03:00:00,,,,,,,,,13.1,7.9,0.0,0.1263
2018-01-02 04:00:00,,,,,,,,,19.3,13.334,0.0,0.1263
2018-01-02 05:00:00,,,,,,,,,53.1,10.001,0.0,0.1263
2018-01-02 06:00:00,,,,,,,,,63.1,13.334,0.0,0.1263
2018-01-02 07:00:00,,,,,,,,,89.3,20.093,0.0,0.1263
2018-01-02 08:00:00,,,,,,,,,85.9,20.185,0.0,0.1263
2018-01-02 09:00:00,,,,,,,,,55.3,26.99,0.0,0.1263
2018-01-02 10:00:00,,,,,,,,,5.59,27.763,4.641,0.1263
2018-01-02 11:00:00,,,,,,,,,4.3,28.581,4.908,0.1263
2018-01-02 12:00:00,,,,,,,,,4.3,26.08,4.993,0.1263
2018-01-02 13:00:00,,,,,,,,,4.19,20.164,5.053,0.1263
2018-01-02 14:00:00,,,,,,,,,4.14,10.867,5.055,0.1263
2018-01-02 15:00:00,,,,,,,,,4.37,7.9,0.0,0.1263
2018-01-02 16:00:00,,,,,,,,,12.0,7.9,4.668,0.1263
2018-01-02 17:00:00,,,,,,,,,4.68,7.9,0.0,0.1263
2018-01-02 18:00:00,,,,,,,,,4.14,7.9,0.0,0.1263
2018-01-02 19:00:00,,,,,,,,,189.2,7.9,0.0,0.1263
2018-01-02 20:00:00,,,,,,,,,4.14,10.916,0.0,0.1263
2018-01-02 21:00:00,,,,,,,,,4.08,7.9,0.0,0.1263
2018-01-02 22:00:00,,,,,,,,,4.24,13.518,0.0,0.1263
2018-01-02 23:00:00,,,,,,,,,74.9,13.519,0.0,0.1263
2018-01-03 00:00:00,,,,,,,,,107.2,16.899,0.0,0.1263
2018-01-03 01:00:00,,,,,,,,,188.0,33.797,0.0,0.1263
2018-01-03 02:00:00,,,,16.0,,,,2.3,187.9,33.796,0.0,0.1263
2018-01-03 03:00:00,,,,,,,,,40.9,57.455,0.0,0.1263
2018-01-03 04:00:00,,,,,,,,,22.6,50.696,0.0,0.1263
2018-01-03 05:00:00,,,,,,,,,46.3,60.833,0.0,0.1263
2018-01-03 06:00:00,,,,,,,,,96.1,60.833,0.0,0.1263
2018-01-03 07:00:00,,,,,,,,,42.9,47.315,0.0,0.1263
2018-01-03 08:00:00,,,,,,,,,94.7,40.557,0.0,0.1263
2018-01-03 09:00:00,,,,,,,,,143.6,27.036,0.0,0.1263
2018-01-03 10:00:00,,,,,,,,,154.2,41.248,4.16,0.1263
2018-01-03 11:00:00,,,,,,,,,223.5,65.425,4.497,0.1263
2018-01-03 12:00:00,,,,,,,,,172.3,89.599,4.489,0.1263
2018-01-03 13:00:00,,,,,,,,,4.88,80.201,4.447,0.1263
2018-01-03 14:00:00,,,,,,,,,4.35,74.192,4.51,0.1263
2018-01-03 15:00:00,,,,,,,,,24.0,57.388,0.0,0.1263
2018-01-03 16:00:00,,,,,,,,,25.0,56.602,0.0,0.1263
2018-01-03 17:00:00,,,,,,,,,11.9,18.908,0.0,0.1263
2018-01-03 18:00:00,,,,,,,,,136.6,7.9,28.69,0.1263
2018-01-03 19:00:00,,,,,,,,,180.5,57.737,433.225,0.1263
2018-01-03 20:00:00,,,,,,,,,223.8,69.486,155.55,0.1263
2018-01-03 21:00:00,,,,,,,,,110.6,86.245,0.0,0.1263
2018-01-03 22:00:00,,,,,,,,,72.4,82.818,0.0,0.1263
2018-01-03 23:00:00,,,,,,,,,4.3,96.244,0.0,0.1263
2018-01-04 00:00:00,,,,,,,,,50.1,84.796,0.0,0.1263
2018-01-04 01:00:00,,,,,,,,,13.8,42.593,0.0,0.1263
2018-01-04 02:00:00,,,,,,,,,4.3,13.333,0.0,0.1263
2018-01-04 03:00:00,,,,,,,,,4.35,7.9,0.0,0.1263
2018-01-04 04:00:00,,,,,,,,,4.35,7.9,0.0,0.1263
2018-01-04 05:00:00,,,,,,,,,4.3,7.9,0.0,0.1263
2018-01-04 06:00:00,,,,,,,,,4.3,7.9,0.0,0.1263
2018-01-04 07:00:00,,,,,,,,,4.35,7.9,0.0,0.1263
2018-01-04 08:00:00,,,,,,,,,4.95,7.9,0.0,0.1263
2018-01-04 09:00:00,,,,,,,,,44.0,7.9,0.0,0.1263
2018-01-04 10:00:00,,,,,,,,,46.3,7.9,4.688,0.1263
2018-01-04 11:00:00,,,,,,,,,136.9,8.193,4.47,0.1263
2018-01-04 12:00:00,,,,,,,,,144.0,25.664,4.55,0.1263
2018-01-04 13:00:00,,,,,,,,,16.5,36.498,4.452,0.1263
2018-01-04 14:00:00,,,,,,,,,22.2,37.218,4.593,0.1263
2018-01-04 15:00:00,,,,,,,,,50.7,37.894,4.059,0.1263
2018-01-04 16:00:00,,,,,,,,,28.3,43.872,0.0,0.1263
2018-01-04 17:00:00,,,,,,,,,4.19,26.414,0.0,0.1263
2018-01-04 18:00:00,,,,,,,,,38.4,8.943,0.0,0.1263
2018-01-04 19:00:00,,,,,,,,,48.7,16.567,271.584,0.1263
2018-01-04 20:00:00,,,,,,,,,40.9,40.61,431.623,0.1263
2018-01-04 21:00:00,,,,,,,,,49.0,65.684,357.289,0.1263
2018-01-04 22:00:00,,,,,,,,,82.0,46.956,70.138,0.1263
2018-01-04 23:00:00,,,,,,,,,4.66,63.856,0.0,0.1263
2018-01-05 00:00:00,,,,,,,,,4.24,53.717,0.0,0.1263
2018-01-05 01:00:00,,,,,,,,,4.24,38.592,0.0,0.1263
2018-01-05 02:00:00,,,,,,,,,4.24,20.542,0.0,0.1263
2018-01-05 03:00:00,,,,,,,,,37.7,7.9,0.0,0.1263
2018-01-05 04:00:00,,,,,,,,,152.9,20.278,0.0,0.1263
2018-01-05 05:00:00,,,,,,,,,136.3,20.279,0.0,0.1263
2018-01-05 06:00:00,,,,,,,,,137.4,43.935,0.0,0.1263
2018-01-05 07:00:00,,,,,,,,,53.4,60.834,0.0,0.1263
2018-01-05 08:00:00,,,,,,,,,56.7,60.834,0.0,0.1263
2018-01-05 09:00:00,,,,,,,,,138.9,79.749,52.66,0.1263
2018-01-05 10:00:00,,,,,,,,,128.8,98.706,255.687,0.1263
2018-01-05 11:00:00,,,,,,,,,106.9,96.981,253.267,0.1263
2018-01-05 12:00:00,,,,,,,,,107.5,112.708,256.58,0.1263
2018-01-05 13:00:00,,,,,,,,,110.2,122.429,261.11,0.1263
2018-01-05 14:00:00,,,,,,,,,124.3,135.68,261.997,0.1263
2018-01-05 15:00:00,,,,,,,,,149.1,153.285,259.687,0.1263
2018-01-05 16:00:00,,,,,,,,,135.6,140.632,260.038,0.1263
2018-01-05 17:00:00,,,,,,,,,95.5,142.398,41.359,0.1263
2018-01-05 18:00:00,,,,,,,,,218.6,123.94,144.72,0.1263
2018-01-05 19:00:00,1.0,1.0,,0.5,,,,0.4,239.2,142.925,213.635,0.1263
2018-01-05 20:00:00,,0.5,,0.5,,,,0.1,186.8,161.866,213.427,0.1263
2018-01-05 21:00:00,1.0,0.5,,,,,,0.2,127.1,132.059,0.0,0.1263
2018-01-05 22:00:00,,0.5,,0.5,0.5,,0.5,0.3,100.9,139.227,0.0,0.1263
2018-01-05 23:00:00,,,,,,,,,8.78,118.908,0.0,0.1263
2018-01-06 00:00:00,0.5,0.5,,,0.5,,,0.2,86.2,111.5,0.0,0.1263
2018-01-06 01:00:00,1.0,0.5,0.5,,0.5,0.5,,0.4,4.3,79.413,0.0,0.1263
2018-01-06 02:00:00,0.5,0.5,,,0.5,,0.5,0.3,4.3,33.704,0.0,0.1263
2018-01-06 03:00:00,0.5,,,0.5,,,,0.1,4.3,33.749,0.0,0.1263
2018-01-06 04:00:00,0.5,1.0,0.5,0.5,1.5,1.0,,0.7,4.3,7.9,0.0,0.1263
2018-01-06 05:00:00,,,,,,,0.5,0.1,4.3,7.9,0.0,0.1263
