Time,avg_rain,GB_out,GZ_in,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,E0,Predicted,Observed
2013-09-06 03:00:00,0.0,62.6,33.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,37.29218056088686,33.255
2013-09-06 04:00:00,0.0,65.6,11.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,20.714720087256282,11.033
2013-09-06 05:00:00,0.0,48.9,11.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,20.109508954158056,11.182
2013-09-06 06:00:00,0.0,61.4,11.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,7.485285300904884,11.331
2013-09-06 07:00:00,0.0,55.1,11.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,16.8391146763023,11.182
2013-09-06 08:00:00,0.0,60.0,72.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,11.727675360003486,72.442
2013-09-06 09:00:00,0.0,192.9,54.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,50.47316859626025,54.915
2013-09-06 10:00:00,0.0,302.3,339.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,106.18065968342124,339.68
2013-09-06 11:00:00,0.0,299.5,238.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,316.80741390860084,238.984
2013-09-06 12:00:00,0.0,290.0,246.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,220.09200282257797,246.338
2013-09-06 13:00:00,0.0,217.4,11.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,221.44030726498366,11.331
2013-09-06 14:00:00,0.0,232.0,133.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,44.03583876733482,133.404
2013-09-06 15:00:00,7.6,228.6,111.629,1.5,32.5,7.0,8.5,0.0,0.5,3.0,0.136,146.53571579030157,111.629
2013-09-06 16:00:00,37.6,321.9,136.833,14.0,42.5,62.5,18.5,1.0,29.5,95.0,0.136,104.74780598086117,136.833
2013-09-06 17:00:00,11.4,336.5,216.252,4.5,3.5,22.5,34.5,0.5,6.0,8.5,0.136,183.55881365188955,216.25199999999998
2013-09-06 18:00:00,2.6,336.5,194.485,2.0,1.0,2.0,10.5,1.5,0.5,0.5,0.136,291.72610660856964,194.485
2013-09-06 19:00:00,1.5,336.5,272.225,2.0,2.0,1.0,2.0,3.0,0.5,0.0,0.136,252.72404416799546,272.225
2013-09-06 20:00:00,0.5,336.5,307.75,0.0,0.0,0.0,0.0,1.5,1.0,1.0,0.136,288.72821664500236,307.75
2013-09-06 21:00:00,0.1,336.5,428.946,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.136,294.59421778583527,428.9460000000001
2013-09-06 22:00:00,0.0,336.5,325.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,388.5756307436228,325.461
2013-09-06 23:00:00,0.0,216.4,262.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,311.6128747569323,262.855
2013-09-07 00:00:00,0.0,223.0,157.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,202.66591270020604,157.576
2013-09-07 01:00:00,0.1,240.1,102.542,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.136,173.746578389585,102.542
2013-09-07 02:00:00,0.0,146.7,163.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,144.43303790187835,163.161
2013-09-07 03:00:00,0.0,153.0,62.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,124.94880817705392,62.751000000000005
2013-09-07 04:00:00,0.0,163.2,162.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,84.72749770325423,162.505
2013-09-07 05:00:00,0.1,179.6,104.008,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.136,144.96607748883963,104.008
2013-09-07 06:00:00,0.0,183.7,62.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,115.8483012010455,62.177
2013-09-07 07:00:00,0.0,257.0,100.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,88.87287749685348,100.984
2013-09-07 08:00:00,0.0,153.9,100.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,138.6167686894238,100.902
2013-09-07 09:00:00,0.0,206.2,23.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,73.49323816782237,23.042
2013-09-07 10:00:00,0.0,237.6,120.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,70.0563733278066,120.182
