Time,avg_rain,GB_out,GZ_in,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,E0,Predicted,Observed
2014-04-28 07:00:00,0.0,56.1,68.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,38.341604735545815,68.819
2014-04-28 08:00:00,0.0,19.1,49.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,57.31223435907066,49.375
2014-04-28 09:00:00,0.0,87.7,7.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,30.727043662108482,7.708
2014-04-28 10:00:00,0.0,280.0,142.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,43.33594824962318,142.051
2014-04-28 11:00:00,0.0,352.3,340.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,191.5252880318463,340.69
2014-04-28 12:00:00,0.0,309.9,260.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,322.36626612627504,260.384
2014-04-28 13:00:00,0.0,116.4,192.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,221.42620164236428,192.357
2014-04-28 14:00:00,0.1,69.1,68.819,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.197,102.94673877236247,68.819
2014-04-28 15:00:00,11.2,86.0,179.889,23.0,0.5,0.0,0.0,55.0,0.0,0.0,0.197,66.59639162045717,179.889
2014-04-28 16:00:00,20.5,206.6,290.959,9.0,25.0,42.5,16.5,38.0,0.5,12.0,0.197,174.47420620039105,290.959
2014-04-28 17:00:00,10.0,231.4,68.737,4.5,11.0,12.0,7.0,6.0,15.5,14.0,0.197,313.9757985715866,68.737
2014-04-28 18:00:00,0.1,308.5,190.959,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.197,182.86154582446812,190.959
2014-04-28 19:00:00,0.0,185.2,273.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,272.6959259485602,273.187
2014-04-28 20:00:00,0.0,300.3,70.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,221.29570703932643,70.799
2014-04-28 21:00:00,0.1,209.3,454.329,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.197,163.89294935584067,454.329
2014-04-28 22:00:00,1.5,205.4,149.212,0.0,0.0,0.0,0.0,0.0,7.5,3.0,0.197,330.3641584237218,149.212
2014-04-28 23:00:00,0.1,153.7,216.026,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.197,151.96870552054048,216.026
2014-04-29 00:00:00,0.0,47.9,92.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,183.9628302961886,92.058
2014-04-29 01:00:00,0.0,78.4,103.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,64.31668258400262,103.365
2014-04-29 02:00:00,0.0,79.8,114.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,117.14725757561624,114.67199999999998
2014-04-29 03:00:00,0.0,88.2,55.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,107.37819786258042,55.831
2014-04-29 04:00:00,0.0,53.2,53.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,76.65549036322534,53.053
2014-04-29 05:00:00,0.0,31.2,33.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,49.65271094688773,33.608
2014-04-29 06:00:00,0.0,60.3,75.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,32.815060465872286,75.275
2014-04-29 07:00:00,0.0,90.4,55.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,72.28871954011917,55.831
