Time,avg_rain,GB_out,GZ_in,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,E0,Predicted,Observed
2024-10-30 11:00:00,0.9,343.99,468.307,1.0,2.0,0.5,1.0,1.0,0.0,0.5,0.133,875.5234113245607,468.30699999999996
2024-10-30 12:00:00,0.1,343.85,456.469,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.133,647.703502747029,456.469
2024-10-30 13:00:00,0.6,343.74,454.112,0.5,2.0,0.0,0.5,1.0,0.5,0.0,0.133,561.9182387013435,454.112
2024-10-30 14:00:00,0.4,343.68,455.7,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.133,454.5899415216148,455.69999999999993
2024-10-30 15:00:00,0.4,593.65,447.791,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.133,464.7432835463881,447.791
2024-10-30 16:00:00,0.1,1116.38,619.319,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.133,640.588785182327,619.319
2024-10-30 17:00:00,0.1,1343.71,2156.88,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.133,763.8247001260519,2156.88
2024-10-30 18:00:00,0.0,1447.93,1845.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,1867.5547931575777,1845.8070000000002
2024-10-30 19:00:00,0.0,2502.91,2448.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,1686.6611344200373,2448.55
2024-10-30 20:00:00,0.0,2843.9,3656.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,2474.456190347433,3656.258
2024-10-30 21:00:00,0.0,3010.62,3514.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,3213.3145833461285,3514.259
2024-10-30 22:00:00,0.0,3344.02,3477.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,3029.6446482522488,3477.6990000000005
2024-10-30 23:00:00,0.0,3344.06,3281.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,3076.761351394892,3281.815
2024-10-31 00:00:00,0.0,3344.14,3533.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,2879.017744855404,3533.4759999999997
2024-10-31 01:00:00,0.0,3344.22,3503.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,3097.950444762945,3503.047
2024-10-31 02:00:00,0.0,3344.28,3610.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,3054.799074469805,3610.3299999999995
2024-10-31 03:00:00,0.0,3344.34,3447.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,3128.211062129021,3447.01
2024-10-31 04:00:00,0.0,3344.37,3545.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,3001.9434656801227,3545.249
2024-10-31 05:00:00,0.0,2117.16,3056.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,3090.383227659464,3056.922
2024-10-31 06:00:00,0.0,1427.76,2338.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,2235.0258751306533,2338.036
2024-10-31 07:00:00,0.0,1344.54,1199.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,1856.8456374064685,1199.173
2024-10-31 08:00:00,0.0,1344.54,1316.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,1302.9440410985947,1316.374
2024-10-31 09:00:00,0.0,1344.49,1256.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,1396.506496322155,1256.442
2024-10-31 10:00:00,0.0,927.73,1245.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,1302.071643722296,1245.4170000000001
2024-10-31 11:00:00,0.0,344.32,609.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,1087.5953146338463,609.839
2024-10-31 12:00:00,0.0,344.25,677.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,523.2446969828308,677.06
2024-10-31 13:00:00,0.0,344.17,504.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,654.545407464385,504.14900000000006
2024-10-31 14:00:00,0.0,344.11,357.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,543.227728649348,357.019
2024-10-31 15:00:00,0.0,344.05,279.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,436.7019716511667,279.926
2024-10-31 16:00:00,0.0,344.02,439.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,341.7515103165135,439.486
2024-10-31 17:00:00,0.0,343.94,404.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,413.2096787739098,404.777
2024-10-31 18:00:00,0.0,343.85,397.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,386.15411554038525,397.656
