Time,avg_rain,GB_out,GZ_in,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,E0,Predicted,Observed
2017-11-15 06:00:00,0.0,13.1,19.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,20.110230711176992,19.444
2017-11-15 07:00:00,0.0,65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,18.50212882708758,0.0
2017-11-15 08:00:00,0.0,53.0,61.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,27.835452391818166,61.11099999999999
2017-11-15 09:00:00,0.0,77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,47.1624372497052,0.0
2017-11-15 10:00:00,0.0,139.6,69.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,23.94355167388916,69.371
2017-11-15 11:00:00,0.0,213.9,290.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,82.97525448319315,290.566
2017-11-15 12:00:00,0.0,135.5,134.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,248.3718638366461,134.773
2017-11-15 13:00:00,0.0,65.9,147.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,101.53950584954023,147.942
2017-11-15 14:00:00,0.0,77.7,161.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,101.88598010891675,161.111
2017-11-15 15:00:00,3.5,187.9,145.331,0.0,0.0,2.5,0.0,0.0,22.0,0.0,0.132,137.98987820506096,145.331
2017-11-15 16:00:00,0.0,141.7,129.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,180.91347669482232,129.551
2017-11-15 17:00:00,1.1,304.0,226.214,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.132,135.33407559531926,226.214
2017-11-15 18:00:00,0.0,212.7,193.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,278.66591674268244,193.209
2017-11-15 19:00:00,7.9,305.3,341.449,24.0,11.5,0.0,17.0,3.0,0.0,0.0,0.132,170.39474904084207,341.449
2017-11-15 20:00:00,4.4,305.1,384.246,15.0,8.0,3.0,1.0,4.0,0.0,0.0,0.132,332.56717012131213,384.246
2017-11-15 21:00:00,2.7,304.9,280.185,0.0,0.0,0.0,14.0,4.0,1.0,0.0,0.132,348.7506648852825,280.185
2017-11-15 22:00:00,0.3,304.3,319.061,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.132,335.23175597262383,319.061
2017-11-15 23:00:00,0.2,13.3,141.791,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.132,301.91876437675955,141.791
2017-11-16 00:00:00,0.1,116.9,19.444,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.132,63.77392036601901,19.444
2017-11-16 01:00:00,0.4,79.8,19.444,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.132,114.48016369789839,19.444
2017-11-16 02:00:00,0.0,126.6,102.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,61.03540985244513,102.77799999999999
2017-11-16 03:00:00,0.0,44.7,61.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,115.66690903508663,61.11099999999999
2017-11-16 04:00:00,0.0,4.03,38.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,38.45627234619856,38.889
2017-11-16 05:00:00,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,20.127273291707038,0.0
2017-11-16 06:00:00,0.0,119.4,20.8335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,34.69929515889287,20.8335
2017-11-16 07:00:00,0.0,120.0,41.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,53.25890297314525,41.667
2017-11-16 08:00:00,0.1,28.0,100.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.132,51.78395966908336,99.99999999999999
