Time,avg_rain,GB_out,GZ_in,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,E0,Predicted,Observed
2017-11-07 08:00:00,0.2,50.7,38.889,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.132,21.907052342332904,38.889
2017-11-07 09:00:00,0.6,100.2,22.222,1.0,0.5,0.0,1.5,0.5,0.5,0.0,0.132,24.854224383786324,22.222
2017-11-07 10:00:00,0.0,59.0,58.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,55.74820086841286,58.333
2017-11-07 11:00:00,0.9,143.7,122.222,1.0,1.0,1.5,1.5,0.0,1.0,0.0,0.132,42.920704324692494,122.22199999999998
2017-11-07 12:00:00,0.6,33.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.132,128.9896734544635,0.0
2017-11-07 13:00:00,0.4,36.2,61.111,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.132,-3.541552623113618,61.11099999999999
2017-11-07 14:00:00,0.3,16.9,52.2295,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.132,67.03861195538938,52.229499999999994
2017-11-07 15:00:00,0.8,91.0,43.348,0.0,0.0,3.5,1.5,0.0,0.5,0.0,0.132,21.2629607780017,43.348
2017-11-07 16:00:00,1.6,147.4,153.875,0.0,0.0,4.5,4.0,0.0,2.5,0.0,0.132,91.32341976802053,153.875
2017-11-07 17:00:00,1.5,219.3,57.715,1.5,2.0,2.5,2.5,0.0,2.0,0.0,0.132,205.05459549185636,57.715
2017-11-07 18:00:00,1.1,276.0,411.737,1.0,0.0,1.5,1.5,0.5,3.0,0.0,0.132,129.07599796131254,411.737
2017-11-07 19:00:00,0.3,295.7,212.957,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.132,404.4653965728879,212.957
2017-11-07 20:00:00,0.0,234.8,170.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,189.83311238452794,170.435
2017-11-07 21:00:00,0.1,228.1,358.78,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.132,150.72017162683608,358.78
2017-11-07 22:00:00,0.1,129.6,53.505,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.132,298.15336126381163,53.505
2017-11-07 23:00:00,0.0,41.8,119.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,61.803487699270256,119.444
2017-11-08 00:00:00,0.1,4.59,80.5555,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.132,82.0722794405669,80.5555
2017-11-08 01:00:00,0.0,4.59,41.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,54.83488513180614,41.667
2017-11-08 02:00:00,0.0,4.59,34.2593333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,50.15074069182575,34.2593333333333
2017-11-08 03:00:00,0.0,4.59,26.8516666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,37.59921261420846,26.8516666666667
