Time,avg_rain,GB_out,GZ_in,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,E0,Predicted,Observed
2024-10-16 09:00:00,0.0,5.37,32.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,41.35123961649835,32.36
2024-10-16 10:00:00,0.0,5.35,48.7515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,29.827200615808366,48.7515
2024-10-16 11:00:00,0.0,5.4,65.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,38.89044925282895,65.143
2024-10-16 12:00:00,0.0,5.4,47.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,50.96150292786956,47.506
2024-10-16 13:00:00,1.5,5.46,57.8675,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.133,42.741819371983404,57.8675
2024-10-16 14:00:00,0.1,5.35,68.229,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.133,48.95492759853602,68.229
2024-10-16 15:00:00,0.9,5.39,2.91,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.133,55.232160578459506,2.91
2024-10-16 16:00:00,0.1,5.35,47.841,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.133,23.4400481120646,47.841
2024-10-16 17:00:00,19.6,83.65,31.458,0.0,0.0,57.5,53.0,0.0,0.5,26.5,0.133,33.292291872471566,31.458
2024-10-16 18:00:00,8.5,133.79,92.808,7.5,1.5,11.0,2.0,11.5,9.0,17.0,0.133,96.9189936466813,92.80799999999999
2024-10-16 19:00:00,1.4,221.85,325.982,2.0,1.0,1.0,1.0,1.0,3.5,0.0,0.133,146.85042361289263,325.982
2024-10-16 20:00:00,0.6,259.08,280.927,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.133,294.0403387191295,280.927
2024-10-16 21:00:00,0.1,259.08,281.846,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.133,264.13546638464925,281.846
2024-10-16 22:00:00,0.0,259.07,355.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,261.83423060810566,355.22400000000005
2024-10-16 23:00:00,0.0,258.62,315.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,318.8178977268934,315.435
2024-10-17 00:00:00,0.0,200.24,263.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,280.4866406328678,263.499
2024-10-17 01:00:00,0.0,2.81,218.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,211.7723304326534,218.334
2024-10-17 02:00:00,0.1,2.88,77.313,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.133,108.42026913428306,77.313
2024-10-17 03:00:00,0.0,2.79,56.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,82.17825920113921,56.488
2024-10-17 04:00:00,0.0,2.8,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,69.29868869528174,57.00000000000001
2024-10-17 05:00:00,0.0,2.78,14.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,63.896123756200076,14.285999999999998
2024-10-17 06:00:00,0.0,2.74,57.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,31.589293924614786,57.24699999999999
2024-10-17 07:00:00,0.0,2.74,37.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,47.01288913875818,37.847
2024-10-17 08:00:00,0.0,2.78,16.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,35.0070285692364,16.716
2024-10-17 09:00:00,0.0,2.83,87.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,21.693510220527646,87.776
2024-10-17 10:00:00,0.0,2.85,3.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,61.51359871843457,3.476
2024-10-17 11:00:00,0.1,2.84,25.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.133,16.007896273367106,25.1
2024-10-17 12:00:00,0.0,2.79,6.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,25.06016870766878,6.933999999999999
2024-10-17 13:00:00,0.0,2.82,46.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,12.607476414632051,46.329
2024-10-17 14:00:00,0.0,2.66,26.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,35.57914558164775,26.329
