Time,avg_rain,GB_out,GZ_in,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,E0,Predicted,Observed
2014-04-09 06:00:00,0.0,4.03,13.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,13.290497324829921,13.269
2014-04-09 07:00:00,0.0,4.03,13.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,13.274956169025971,13.269
2014-04-09 08:00:00,0.0,9.4,13.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,13.274199639372528,13.12
2014-04-09 09:00:00,0.0,63.7,13.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,15.018270827503875,13.865
2014-04-09 10:00:00,0.0,59.3,14.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,33.28475057221949,14.164
2014-04-09 11:00:00,0.0,59.9,55.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,22.65375588901341,55.98
2014-04-09 12:00:00,0.4,59.4,53.053,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.197,46.79697982013225,53.053
2014-04-09 13:00:00,1.0,35.8,75.424,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.197,47.59928836792707,75.424
2014-04-09 14:00:00,0.1,25.0,33.757,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.197,51.63290310665965,33.757
2014-04-09 15:00:00,0.0,40.0,36.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,28.98921795733273,36.535
2014-04-09 16:00:00,1.9,31.3,53.202,0.5,0.0,0.0,0.0,13.0,0.0,0.0,0.197,44.16217300876975,53.202
2014-04-09 17:00:00,18.6,75.0,75.424,20.5,2.5,14.0,70.5,23.0,0.0,0.0,0.197,51.72374735295772,75.424
2014-04-09 18:00:00,0.6,114.7,33.757,0.0,0.0,3.5,0.5,0.0,0.5,0.0,0.197,85.8762333008647,33.757
2014-04-09 19:00:00,0.0,24.5,136.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,66.21099367335438,136.535
2014-04-09 20:00:00,0.0,19.0,33.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,92.28569045186043,33.906
2014-04-09 21:00:00,0.0,5.47,56.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,36.46127951063215,56.12899999999999
2014-04-09 22:00:00,0.0,4.03,53.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,50.579552687257525,53.35099999999999
2014-04-09 23:00:00,0.0,4.03,14.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,45.96567717567086,14.313
2014-04-10 00:00:00,0.0,3.97,36.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,25.01104895737022,36.684
2014-04-10 01:00:00,0.0,4.03,14.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,33.17308486439288,14.462
