Time,avg_rain,GB_out,GZ_in,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,E0,Predicted,Observed
2014-07-18 00:00:00,0.0,3.81,53.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,58.57877112448597,53.612
2014-07-18 01:00:00,0.0,3.81,42.0086666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,54.744515089126395,42.0086666666667
2014-07-18 02:00:00,0.0,3.81,30.4053333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,46.91986949153627,30.405333333333395
2014-07-18 03:00:00,0.0,61.4,18.8020000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,37.843321306362846,18.8020000000001
2014-07-18 04:00:00,0.0,74.9,46.4055000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,290.5877481150777,46.4055000000001
2014-07-18 05:00:00,0.3,16.7,74.0090000000001,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.195,238.97001324526974,74.0090000000001
2014-07-18 06:00:00,0.2,10.4,39.22,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.195,-66.56559084769701,39.22
2014-07-18 07:00:00,1.4,47.0,57.507,0.0,1.5,0.0,4.5,2.5,0.0,1.5,0.195,-12.832739590134372,57.507
2014-07-18 08:00:00,0.1,46.0,41.832,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.195,205.91907770697782,41.832
2014-07-18 09:00:00,0.1,57.8,89.634,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.195,127.17156662608691,89.63399999999999
2014-07-18 10:00:00,0.0,108.3,59.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,206.23949244277188,59.88000000000001
2014-07-18 11:00:00,1.8,75.3,134.559,0.0,0.0,5.0,0.0,0.0,5.0,2.5,0.195,383.9007385551036,134.559
2014-07-18 12:00:00,4.1,57.2,84.057,6.0,10.0,2.0,1.5,8.5,0.5,0.5,0.195,152.07107740373917,84.057
2014-07-18 13:00:00,0.9,68.8,158.807,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.195,88.66255295593673,158.807
2014-07-18 14:00:00,0.9,60.3,97.231,0.0,0.5,2.5,1.0,0.0,2.0,0.0,0.195,212.43540060099969,97.231
2014-07-18 15:00:00,1.1,115.7,162.66,2.0,1.0,0.5,2.0,1.0,0.5,0.5,0.195,127.94195700153718,162.66
2014-07-18 16:00:00,5.9,82.4,86.957,3.0,2.0,10.5,14.0,0.5,10.0,1.5,0.195,477.66598914518966,86.957
2014-07-18 17:00:00,4.1,222.6,123.142,1.5,3.5,4.5,14.5,2.5,2.5,0.0,0.195,173.86269405169048,123.142
2014-07-18 18:00:00,4.4,113.2,204.328,1.0,0.5,6.5,8.0,1.0,8.5,5.5,0.195,919.0378223741651,204.328
2014-07-18 19:00:00,16.4,97.6,172.216,3.5,8.0,27.0,31.5,3.5,27.5,13.5,0.195,118.9303897705377,172.216
2014-07-18 20:00:00,34.7,135.9,236.699,24.5,67.5,30.0,29.5,47.5,17.0,27.0,0.195,253.9472148464472,236.699
2014-07-18 21:00:00,31.1,86.9,401.814,30.0,2.5,47.5,54.5,3.5,54.0,26.0,0.195,544.2981582750978,401.814
2014-07-18 22:00:00,42.3,64.7,694.739,8.0,0.0,71.0,63.0,1.5,117.5,35.0,0.195,477.04353297004116,694.739
2014-07-18 23:00:00,8.4,87.3,1946.008,8.5,4.5,14.5,5.0,0.5,10.5,15.0,0.195,1113.1768774800896,1946.008
2014-07-19 00:00:00,35.9,90.2,2237.392,15.0,28.5,41.5,32.0,12.5,46.0,75.5,0.195,2077.480287326098,2237.392
2014-07-19 01:00:00,39.5,122.7,1555.266,23.0,34.0,71.0,55.5,32.5,0.5,60.0,0.195,2293.3254965178967,1555.266
2014-07-19 02:00:00,21.0,6.07,2361.133,22.5,4.0,38.0,28.0,17.0,0.0,37.5,0.195,2231.0063858172894,2361.133
2014-07-19 03:00:00,36.9,18.1,2149.064,37.0,0.0,55.0,45.0,53.0,10.5,58.0,0.195,2147.6089239324333,2149.064
2014-07-19 04:00:00,37.6,24.6,2740.706,15.5,0.0,63.5,43.0,20.5,58.0,62.5,0.195,2889.6355959138873,2740.706
2014-07-19 05:00:00,11.6,24.5,3280.736,6.0,0.0,11.5,16.0,7.5,24.5,15.5,0.195,3416.015179222822,3280.736
2014-07-19 06:00:00,4.8,25.7,3249.05,1.0,0.0,18.5,7.0,4.5,1.5,1.0,0.195,3262.867434539795,3249.05
2014-07-19 07:00:00,1.4,34.0,2360.367,1.0,0.0,3.5,2.0,0.0,2.0,1.0,0.195,2628.008020522833,2360.367
2014-07-19 08:00:00,14.6,34.3,1385.1,1.0,93.0,2.0,0.0,2.0,3.0,1.5,0.195,1979.050358130932,1385.1
2014-07-19 09:00:00,0.5,24.1,920.395,0.0,0.0,0.5,1.5,0.0,1.0,0.5,0.195,1113.6977458521724,920.3950000000001
2014-07-19 10:00:00,0.1,20.2,793.275,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.195,955.9837995444536,793.275
2014-07-19 11:00:00,0.0,15.5,565.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,883.0877945267558,565.629
2014-07-19 12:00:00,0.1,7.4,411.307,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.195,661.0461182007791,411.30699999999996
2014-07-19 13:00:00,0.0,3.28,366.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,467.88823601001513,366.833
2014-07-19 14:00:00,0.0,3.22,391.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,360.55559407426426,391.474
2014-07-19 15:00:00,0.0,3.22,292.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,361.5721282940806,292.442
2014-07-19 16:00:00,0.0,2.21,239.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,287.9055870811195,239.036
2014-07-19 17:00:00,0.0,18.7,322.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,236.99150571900614,322.606
2014-07-19 18:00:00,0.0,45.5,241.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,353.74602753627306,241.36799999999997
2014-07-19 19:00:00,0.0,65.1,260.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,391.62031793950507,260.404
2014-07-19 20:00:00,0.0,107.5,261.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,413.82174902027856,261.874
