Time,avg_rain,GB_out,GZ_in,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,E0,Predicted,Observed
2015-09-18 07:00:00,0.0,93.4,52.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,72.03363382665813,52.009
2015-09-18 08:00:00,0.0,39.4,115.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,66.39653844825924,115.89799999999998
2015-09-18 09:00:00,0.0,1.51,75.5455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,78.40097064141929,75.5455
2015-09-18 10:00:00,0.0,42.8,35.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,50.73304650083184,35.193
2015-09-18 11:00:00,0.0,120.1,52.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,55.938254739791155,52.009
2015-09-18 12:00:00,0.0,91.5,93.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,90.38262733250856,93.52699999999999
2015-09-18 13:00:00,0.0,10.3,74.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,84.94184191986918,74.082
2015-09-18 14:00:00,0.3,1.51,53.323,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.136,38.649762660071254,53.323
2015-09-18 15:00:00,0.6,7.67,32.564,0.0,0.0,0.0,0.0,3.5,0.5,0.0,0.136,41.278699188403785,32.564
2015-09-18 16:00:00,29.9,7.67,198.093,47.0,35.0,22.0,8.5,19.5,32.0,45.0,0.136,38.416840672761204,198.093
2015-09-18 17:00:00,11.6,168.4,250.6765,4.5,6.5,12.0,32.5,1.5,9.5,15.0,0.136,156.44943522912263,250.6765
2015-09-18 18:00:00,0.8,211.3,303.26,0.5,1.5,1.5,0.5,0.5,0.5,0.5,0.136,323.1708905918598,303.26
2015-09-18 19:00:00,0.4,43.3,163.868,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.136,319.5990869539976,163.868
2015-09-18 20:00:00,0.3,133.4,76.976,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.136,67.7112207352221,76.976
2015-09-18 21:00:00,0.1,93.2,214.079,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.136,138.8595860148668,214.079
2015-09-18 22:00:00,0.0,92.3,113.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,178.79452767825126,113.56500000000001
2015-09-18 23:00:00,0.0,40.3,80.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,115.60992241346835,80.045
2015-09-19 00:00:00,0.0,29.4,72.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,67.05733654879033,72.889
2015-09-19 01:00:00,0.0,7.17,31.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,67.09618657521904,31.520000000000003
2015-09-19 02:00:00,0.0,13.2,73.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,37.26961981683225,73.187
2015-09-19 03:00:00,0.0,73.7,31.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,63.61609768095612,31.371
2015-09-19 04:00:00,0.0,39.4,114.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,64.13705306890607,114.705
2015-09-19 05:00:00,0.0,51.7,11.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,84.30882984495162,11.927
2015-09-19 06:00:00,0.0,19.8,111.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,34.25492729621381,111.927
2015-09-19 07:00:00,0.0,13.6,11.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,76.72665618027746,11.927
2015-09-19 08:00:00,0.0,7.54,50.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,22.461507457170637,50.667
2015-09-19 09:00:00,0.0,1.57,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,44.73505219403654,34.00000000000001
2015-09-19 10:00:00,0.0,3.22,11.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,30.326396544873713,11.778
2015-09-19 11:00:00,0.0,3.38,31.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,21.745617498692127,31.222000000000005
2015-09-19 12:00:00,0.0,3.44,11.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,27.05160548741743,11.778
2015-09-19 13:00:00,0.0,3.38,11.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,17.12041864339262,11.629
2015-09-19 14:00:00,0.0,3.33,11.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,14.659910451114177,11.629
2015-09-19 15:00:00,0.0,3.33,11.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,12.88184925412759,11.629
2015-09-19 16:00:00,0.0,3.33,31.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,12.959123977417125,31.073000000000004
2015-09-19 17:00:00,0.0,14.0,12.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,23.393289924092592,12.524
