Time,avg_rain,GB_out,GZ_in,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,E0,Predicted,Observed
2019-07-31 13:00:00,0.1,3.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.195,1.695418288271874,0.0
2019-07-31 14:00:00,2.2,3.55,0.0,0.5,6.0,0.0,4.0,2.0,2.0,1.0,0.195,1.6813434698581695,0.0
2019-07-31 15:00:00,0.3,3.55,0.0,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.195,1.5601962785292416,0.0
2019-07-31 16:00:00,4.8,3.55,19.444,5.0,0.0,10.5,0.5,2.5,10.5,4.5,0.195,-0.012335974076762795,19.444
2019-07-31 17:00:00,14.7,3.97,41.667,15.0,28.0,1.0,6.5,24.0,21.0,7.5,0.195,16.85579317770526,41.667
2019-07-31 18:00:00,0.0,3.97,19.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,37.972043825492264,19.444
2019-07-31 19:00:00,1.3,3.97,0.716,0.0,0.0,0.0,6.0,2.5,0.5,0.0,0.195,4.791131387217901,0.7159999999999999
2019-07-31 20:00:00,3.4,4.03,0.0,3.0,4.0,8.5,2.5,2.0,3.5,0.0,0.195,13.085295826641842,0.0
2019-07-31 21:00:00,0.3,3.97,0.687,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.195,8.783365474901162,0.6869999999999999
2019-07-31 22:00:00,0.5,4.03,19.444,0.5,0.5,0.0,0.0,1.5,1.0,0.0,0.195,19.315753014162183,19.444
2019-07-31 23:00:00,2.3,4.03,0.0,3.0,2.5,0.0,4.0,1.5,5.0,0.0,0.195,17.54115434044227,0.0
2019-08-01 00:00:00,2.9,51.1,41.667,2.0,3.0,0.0,2.0,10.0,3.5,0.0,0.16,8.392629244026727,41.667
2019-08-01 01:00:00,5.6,11.6,61.111,8.0,10.5,0.0,6.5,8.0,6.0,0.0,0.16,88.6969129742682,61.111
2019-08-01 02:00:00,6.0,11.4,38.889,4.5,9.0,0.0,2.5,18.5,7.5,0.0,0.16,20.570406035922467,38.889
2019-08-01 03:00:00,13.7,23.4,61.111,8.0,11.5,36.0,22.5,7.5,10.5,0.0,0.16,31.301675196021794,61.111
2019-08-01 04:00:00,6.6,18.7,80.556,12.5,9.0,4.0,4.0,15.0,1.5,0.0,0.16,76.25204680377244,80.556
2019-08-01 05:00:00,1.9,26.6,22.949,3.0,2.5,0.0,1.0,5.5,1.5,0.0,0.16,115.3337436747551,22.949
2019-08-01 06:00:00,4.6,15.5,119.444,3.0,4.5,0.0,3.5,17.5,4.0,0.0,0.16,61.422447477735574,119.44399999999999
