time,year,month,day,hour,GB_rain,DF_rain,QC_rain,BJ_rain,GA_rain,WL_rain,GZ_rain,avg_rain,GB_out,GZ_in,GZ_out
2023-01-02 12:00:00,2023,1.0,2.0,12.0,,,,,,,0.5,0.1,0.0,31.791,28.041
2023-01-02 13:00:00,2023,1.0,2.0,13.0,,,,,,,,,0.0,17.684,27.289
2023-01-02 14:00:00,2023,1.0,2.0,14.0,,,,,,,,,0.0,18.087,26.817
2023-01-02 15:00:00,2023,1.0,2.0,15.0,,,,,,,,,0.0,23.954,26.924
2023-01-02 16:00:00,2023,1.0,2.0,16.0,,,,,,,,,0.0,33.874,25.552
2023-01-02 17:00:00,2023,1.0,2.0,17.0,,,,,,,,,0.0,37.144,27.413
2023-01-02 18:00:00,2023,1.0,2.0,18.0,,,,,,,,,0.0,37.268,28.782
2023-01-02 19:00:00,2023,1.0,2.0,19.0,,,,,,,,,0.0,40.689,27.542
2023-01-02 20:00:00,2023,1.0,2.0,20.0,,,,,,,,,0.0,34.518,30.346
2023-01-02 21:00:00,2023,1.0,2.0,21.0,,,,,,,,,0.0,24.709,28.895
2023-01-02 22:00:00,2023,1.0,2.0,22.0,,,,,,,,,0.0,15.075,28.587
2023-01-02 23:00:00,2023,1.0,2.0,23.0,,,,,,,,,0.0,11.615,26.922
2023-01-03 00:00:00,2023,1.0,3.0,0.0,,,,,,,,,0.0,11.878,30.368
2023-01-03 01:00:00,2023,1.0,3.0,1.0,,,,,,,,,0.0,15.322,27.918
2023-01-03 02:00:00,2023,1.0,3.0,2.0,,,,,,,,,0.0,11.781,29.384
2023-01-03 03:00:00,2023,1.0,3.0,3.0,,,,,,,,,0.0,25.11,27.758
2023-01-03 04:00:00,2023,1.0,3.0,4.0,,,,,,,,,0.0,38.59,28.357
2023-01-03 05:00:00,2023,1.0,3.0,5.0,,,,,,,,,0.0,55.631,27.777
2023-01-03 06:00:00,2023,1.0,3.0,6.0,,,,,,,,,0.0,69.111,30.14
2023-01-03 07:00:00,2023,1.0,3.0,7.0,,,,,,,,,0.0,75.877,27.963
2023-01-03 08:00:00,2023,1.0,3.0,8.0,,,,,,,,,0.0,102.675,49.89
2023-01-03 09:00:00,2023,1.0,3.0,9.0,,,,,,,,,0.0,120.646,438.089
2023-01-03 10:00:00,2023,1.0,3.0,10.0,,,,,,,,,0.0,122.898,102.694
2023-01-03 11:00:00,2023,1.0,3.0,11.0,,,,,,,,,0.0,152.97,27.658
2023-01-03 12:00:00,2023,1.0,3.0,12.0,,,,,,,,,0.0,129.329,29.128
2023-01-03 13:00:00,2023,1.0,3.0,13.0,,,,,,,,,0.0,159.172,26.46
2023-01-03 14:00:00,2023,1.0,3.0,14.0,,,,,,,,,0.0,146.95,217.668
2023-01-03 15:00:00,2023,1.0,3.0,15.0,,,,,,,,,0.0,169.381,391.01
2023-01-03 16:00:00,2023,1.0,3.0,16.0,,,,,,,,,0.0,166.571,25.561
2023-01-03 17:00:00,2023,1.0,3.0,17.0,,,,,,,,,0.0,113.299,29.966
2023-01-03 18:00:00,2023,1.0,3.0,18.0,,,,,,,,,0.0,126.197,26.514
2023-01-03 19:00:00,2023,1.0,3.0,19.0,,,,,,,,,0.0,89.724,28.74
2023-01-03 20:00:00,2023,1.0,3.0,20.0,,,,,,,,,0.0,71.553,27.529
2023-01-03 21:00:00,2023,1.0,3.0,21.0,,,,,,,,,0.0,24.446,28.366
2023-01-03 22:00:00,2023,1.0,3.0,22.0,,,,,,,,,0.0,11.604,28.511
2023-01-03 23:00:00,2023,1.0,3.0,23.0,,,,,,,,,0.0,18.218,29.649
2023-01-04 00:00:00,2023,1.0,4.0,0.0,,,,,,,,,0.0,15.288,28.934
2023-01-04 01:00:00,2023,1.0,4.0,1.0,,,,,,,,,0.0,8.306,27.13
2023-01-04 02:00:00,2023,1.0,4.0,2.0,,,,,,,,,0.0,18.723,29.744
2023-01-04 03:00:00,2023,1.0,4.0,3.0,,,,,,,,,0.0,8.827,29.548
2023-01-04 04:00:00,2023,1.0,4.0,4.0,,,,,,,,,0.0,12.197,29.013
2023-01-04 05:00:00,2023,1.0,4.0,5.0,,,,,,,,,0.0,11.72,26.786
2023-01-04 06:00:00,2023,1.0,4.0,6.0,,,,,,,,,0.0,11.506,27.922
2023-01-04 07:00:00,2023,1.0,4.0,7.0,,,,,,,,,0.0,18.209,27.072
2023-01-04 08:00:00,2023,1.0,4.0,8.0,,,,,,,,,0.0,14.589,28.302
2023-01-04 09:00:00,2023,1.0,4.0,9.0,,,,,,,,,0.0,14.783,30.718
2023-01-04 10:00:00,2023,1.0,4.0,10.0,,,,,,,,,0.0,21.145,26.622
2023-01-04 11:00:00,2023,1.0,4.0,11.0,,,,,,,,,0.0,14.623,28.208
2023-01-04 12:00:00,2023,1.0,4.0,12.0,,,,,,,,,0.0,17.867,27.111
2023-01-04 13:00:00,2023,1.0,4.0,13.0,,,,,,,,,0.0,14.501,27.159
2023-01-04 14:00:00,2023,1.0,4.0,14.0,,,,,,,,,0.0,11.792,32.321
2023-01-04 15:00:00,2023,1.0,4.0,15.0,,,,,,,,,0.0,18.355,29.538
2023-01-04 16:00:00,2023,1.0,4.0,16.0,,,,,,,,,0.0,12.265,30.645
2023-01-04 17:00:00,2023,1.0,4.0,17.0,,,,,,,,,0.0,15.466,27.133
2023-01-04 18:00:00,2023,1.0,4.0,18.0,,,,,,,,,0.0,15.757,28.856
2023-01-04 19:00:00,2023,1.0,4.0,19.0,,,,,,,,,0.0,15.654,26.533
2023-01-04 20:00:00,2023,1.0,4.0,20.0,,,,,,,,,0.0,15.12,29.131
2023-01-04 21:00:00,2023,1.0,4.0,21.0,,,,,,,,,0.0,11.72,29.412
2023-01-04 22:00:00,2023,1.0,4.0,22.0,,,,,,,,,0.0,11.337,28.346
2023-01-04 23:00:00,2023,1.0,4.0,23.0,,,,,,,,,0.0,15.314,30.72
2023-01-05 00:00:00,2023,1.0,5.0,0.0,,,,,,,,,0.0,11.677,27.306
2023-01-05 01:00:00,2023,1.0,5.0,1.0,,,,,,,,,0.0,12.083,28.981
2023-01-05 02:00:00,2023,1.0,5.0,2.0,,,,,,,,,0.0,15.042,26.599
2023-01-05 03:00:00,2023,1.0,5.0,3.0,,,,,,,,,0.0,15.116,29.857
2023-01-05 04:00:00,2023,1.0,5.0,4.0,,,,,,,,,0.0,15.866,32.847
2023-01-05 05:00:00,2023,1.0,5.0,5.0,,,,,,,,,0.0,12.006,27.831
2023-01-05 06:00:00,2023,1.0,5.0,6.0,,,,,,,,,0.0,22.471,29.269
2023-01-05 07:00:00,2023,1.0,5.0,7.0,,,,,,,,,0.0,26.123,30.611
2023-01-05 08:00:00,2023,1.0,5.0,8.0,,,,,,,,,0.0,29.331,25.571
2023-01-05 09:00:00,2023,1.0,5.0,9.0,,,,,,,,,0.0,32.199,26.788
2023-01-05 10:00:00,2023,1.0,5.0,10.0,,,,,,,,,0.0,28.129,28.701
2023-01-05 11:00:00,2023,1.0,5.0,11.0,,,,,,,,,0.0,32.109,31.439
2023-01-05 12:00:00,2023,1.0,5.0,12.0,,,,,,,,,0.0,18.666,29.716
2023-01-05 13:00:00,2023,1.0,5.0,13.0,,,,,,,,,0.0,14.463,25.674
2023-01-05 14:00:00,2023,1.0,5.0,14.0,,,,,,,,,0.0,11.029,25.246
2023-01-05 15:00:00,2023,1.0,5.0,15.0,,,,,,,,,0.0,7.9,28.409
2023-01-05 16:00:00,2023,1.0,5.0,16.0,,,,,,,,,0.0,14.896,30.001
2023-01-05 17:00:00,2023,1.0,5.0,17.0,,,,,,,,,0.0,7.9,30.04
2023-01-05 18:00:00,2023,1.0,5.0,18.0,,,,,,,,,0.0,18.312,31.341
2023-01-05 19:00:00,2023,1.0,5.0,19.0,,,,,,,,,0.0,15.408,28.527
2023-01-05 20:00:00,2023,1.0,5.0,20.0,,,,,,,,,0.0,15.88,28.078
2023-01-05 21:00:00,2023,1.0,5.0,21.0,,,,,,,,,0.0,19.025,26.996
2023-01-05 22:00:00,2023,1.0,5.0,22.0,,,,,,,,,0.0,11.981,28.3
2023-01-05 23:00:00,2023,1.0,5.0,23.0,,,,,,,,,0.0,11.74,28.588
2023-01-06 00:00:00,2023,1.0,6.0,0.0,,,,,,,,,0.0,7.9,26.477
2023-01-06 01:00:00,2023,1.0,6.0,1.0,,,,,,,,,0.0,10.971,28.775
2023-01-06 02:00:00,2023,1.0,6.0,2.0,,,,,,,,,0.0,10.633,26.053
2023-01-06 03:00:00,2023,1.0,6.0,3.0,,,,,,,,,0.0,10.348,25.28
2023-01-06 04:00:00,2023,1.0,6.0,4.0,,,,,,,,,0.0,10.524,29.36
2023-01-06 05:00:00,2023,1.0,6.0,5.0,,,,,,,,,0.0,16.769,25.509
2023-01-06 06:00:00,2023,1.0,6.0,6.0,,,,,,,,,0.0,20.039,25.811
2023-01-06 07:00:00,2023,1.0,6.0,7.0,,,,,,,,,0.0,23.745,30.73
2023-01-06 08:00:00,2023,1.0,6.0,8.0,,,,,,,,,0.0,21.006,29.901
2023-01-06 09:00:00,2023,1.0,6.0,9.0,,,,,,,,,0.0,24.568,26.378
2023-01-06 10:00:00,2023,1.0,6.0,10.0,,,,,,,,,0.0,20.966,28.019
2023-01-06 11:00:00,2023,1.0,6.0,11.0,,,,,,,,,0.0,24.968,29.246
2023-01-06 12:00:00,2023,1.0,6.0,12.0,,,,,,,,,0.0,15.6,30.438
2023-01-06 13:00:00,2023,1.0,6.0,13.0,,,,,,,,,0.0,15.179,28.201
2023-01-06 14:00:00,2023,1.0,6.0,14.0,,,,,,,,,0.0,21.574,27.713
2023-01-06 15:00:00,2023,1.0,6.0,15.0,,,,,,,,,0.0,28.926,29.94
2023-01-06 16:00:00,2023,1.0,6.0,16.0,,,,,,,,,0.0,42.809,30.209
2023-01-06 17:00:00,2023,1.0,6.0,17.0,,,,,,,,,0.0,59.064,25.385
2023-01-06 18:00:00,2023,1.0,6.0,18.0,,,,,,,,,0.0,72.091,27.483
2023-01-06 19:00:00,2023,1.0,6.0,19.0,,,,,,,,,0.0,71.659,25.614
2023-01-06 20:00:00,2023,1.0,6.0,20.0,,,,,,,,,0.0,67.928,25.598
2023-01-06 21:00:00,2023,1.0,6.0,21.0,,,,,,,,,0.0,54.11,28.146
2023-01-06 22:00:00,2023,1.0,6.0,22.0,,,,,,,,,0.0,43.66,28.347
2023-01-06 23:00:00,2023,1.0,6.0,23.0,,,,,,,,,0.0,23.483,25.992
2023-01-07 00:00:00,2023,1.0,7.0,0.0,,,,,,,,,0.0,10.29,29.439
2023-01-07 01:00:00,2023,1.0,7.0,1.0,,,,,,,,,0.0,14.331,29.579
2023-01-07 02:00:00,2023,1.0,7.0,2.0,,,,,,,,,0.0,8.147,29.053
2023-01-07 03:00:00,2023,1.0,7.0,3.0,,,,,,,,,0.0,14.837,27.727
2023-01-07 04:00:00,2023,1.0,7.0,4.0,,,,,,,,,0.0,14.354,25.44
2023-01-07 05:00:00,2023,1.0,7.0,5.0,,,,,,,,,0.0,21.58,28.799
2023-01-07 06:00:00,2023,1.0,7.0,6.0,,,,,,,,,0.0,21.655,29.883
2023-01-07 07:00:00,2023,1.0,7.0,7.0,,,,,,,,,0.0,24.384,25.686
2023-01-07 08:00:00,2023,1.0,7.0,8.0,,,,,,,,,0.0,24.874,31.983
2023-01-07 09:00:00,2023,1.0,7.0,9.0,,,,,,,,,0.0,25.371,30.711
2023-01-07 10:00:00,2023,1.0,7.0,10.0,,,,,,,,,0.0,23.11,32.151
2023-01-07 11:00:00,2023,1.0,7.0,11.0,,,,,,,,,0.0,13.374,31.214
2023-01-07 12:00:00,2023,1.0,7.0,12.0,,,,,,,,,0.0,43.831,30.132
2023-01-07 13:00:00,2023,1.0,7.0,13.0,,,,,,,,,0.0,50.775,26.789
2023-01-07 14:00:00,2023,1.0,7.0,14.0,,,,,,,,,0.0,70.496,28.647
2023-01-07 15:00:00,2023,1.0,7.0,15.0,,,,,,,,,0.0,93.264,25.369
2023-01-07 16:00:00,2023,1.0,7.0,16.0,,,,,,,,,0.0,113.379,31.178
2023-01-07 17:00:00,2023,1.0,7.0,17.0,,,,,,,,,0.0,136.429,27.571
2023-01-07 18:00:00,2023,1.0,7.0,18.0,,,,,,,,,0.0,116.021,29.346
2023-01-07 19:00:00,2023,1.0,7.0,19.0,,,,,,,,,0.0,96.213,29.607
2023-01-07 20:00:00,2023,1.0,7.0,20.0,,,,,,,,,0.0,86.425,30.76
2023-01-07 21:00:00,2023,1.0,7.0,21.0,,,,,,,,,0.0,56.457,28.065
2023-01-07 22:00:00,2023,1.0,7.0,22.0,,,,,,,,,0.0,38.562,25.193
2023-01-07 23:00:00,2023,1.0,7.0,23.0,,,,,,,,,0.0,18.434,28.463
2023-01-08 00:00:00,2023,1.0,8.0,0.0,,,,,,,,,0.0,8.187,28.702
2023-01-08 01:00:00,2023,1.0,8.0,1.0,,,,,,,,,0.0,17.921,27.174
2023-01-08 02:00:00,2023,1.0,8.0,2.0,,,,,,,,,0.0,34.328,28.09
2023-01-08 03:00:00,2023,1.0,8.0,3.0,0.5,,,,,,,0.1,0.0,43.853,24.66
2023-01-08 04:00:00,2023,1.0,8.0,4.0,,0.5,,,,,,0.1,0.0,74.438,28.426
2023-01-08 05:00:00,2023,1.0,8.0,5.0,,,,,,,,,0.0,87.737,27.149
2023-01-08 06:00:00,2023,1.0,8.0,6.0,,,,,,,,,0.0,94.51,28.78
2023-01-08 07:00:00,2023,1.0,8.0,7.0,,,,,,,,,0.0,111.391,27.075
2023-01-08 08:00:00,2023,1.0,8.0,8.0,,,,,,,,,0.0,81.109,28.621
2023-01-08 09:00:00,2023,1.0,8.0,9.0,,,,,,,,,0.0,69.428,216.516
2023-01-08 10:00:00,2023,1.0,8.0,10.0,,,,,,,,,0.0,97.337,435.883
2023-01-08 11:00:00,2023,1.0,8.0,11.0,,,,,,,,,0.0,91.652,438.871
2023-01-08 12:00:00,2023,1.0,8.0,12.0,,,,,,,,,0.0,133.46,441.848
2023-01-08 13:00:00,2023,1.0,8.0,13.0,,,,,,,,,0.0,149.868,389.131
2023-01-08 14:00:00,2023,1.0,8.0,14.0,,,,,,,,,0.0,176.436,167.752
2023-01-08 15:00:00,2023,1.0,8.0,15.0,,,,,,,,,0.0,188.9,29.082
2023-01-08 16:00:00,2023,1.0,8.0,16.0,,,,,,1.0,,0.1,0.0,185.274,29.955
2023-01-08 17:00:00,2023,1.0,8.0,17.0,,,,,,4.5,,0.6,0.0,171.047,29.345
2023-01-08 18:00:00,2023,1.0,8.0,18.0,,,,,,1.0,,0.1,0.0,136.304,30.613
2023-01-08 19:00:00,2023,1.0,8.0,19.0,,,,,,,,,0.0,99.538,26.589
2023-01-08 20:00:00,2023,1.0,8.0,20.0,,,,,,,,,0.0,69.77,29.701
2023-01-08 21:00:00,2023,1.0,8.0,21.0,,,,,,,,,0.0,72.98,28.059
2023-01-08 22:00:00,2023,1.0,8.0,22.0,,,,,,,,,0.0,15.511,29.873
2023-01-08 23:00:00,2023,1.0,8.0,23.0,,,,,,,,,0.0,15.381,28.567
2023-01-09 00:00:00,2023,1.0,9.0,0.0,,,,,,,,,0.0,14.485,25.235
2023-01-09 01:00:00,2023,1.0,9.0,1.0,,,,,,,,,0.0,7.9,26.818
2023-01-09 02:00:00,2023,1.0,9.0,2.0,,,,,,,,,0.0,20.832,26.996
2023-01-09 03:00:00,2023,1.0,9.0,3.0,,,,,,,,,0.0,7.9,28.606
2023-01-09 04:00:00,2023,1.0,9.0,4.0,,,,,,,,,0.0,9.914,24.65
2023-01-09 05:00:00,2023,1.0,9.0,5.0,,,,,,,,,0.0,20.294,30.014
2023-01-09 06:00:00,2023,1.0,9.0,6.0,,,,,,,,,0.0,7.9,30.76
2023-01-09 07:00:00,2023,1.0,9.0,7.0,,,,,,,,,0.0,14.414,26.574
2023-01-09 08:00:00,2023,1.0,9.0,8.0,,,,,,,,,0.0,21.581,29.436
2023-01-09 09:00:00,2023,1.0,9.0,9.0,,,,,,,,,0.0,21.401,27.528
2023-01-09 10:00:00,2023,1.0,9.0,10.0,,,,,,,,,0.0,25.199,27.161
2023-01-09 11:00:00,2023,1.0,9.0,11.0,,,,,,,,,0.0,24.493,25.775
2023-01-09 12:00:00,2023,1.0,9.0,12.0,,,,,,,,,0.0,24.023,27.938
2023-01-09 13:00:00,2023,1.0,9.0,13.0,,,,,,,,,0.0,17.524,28.137
2023-01-09 14:00:00,2023,1.0,9.0,14.0,,,,,,,,,0.0,13.983,28.465
2023-01-09 15:00:00,2023,1.0,9.0,15.0,,,,,,,,,0.0,13.993,27.585
2023-01-09 16:00:00,2023,1.0,9.0,16.0,,,,,,,,,0.0,17.737,29.354
2023-01-09 17:00:00,2023,1.0,9.0,17.0,,,,,,,,,0.0,7.9,169.004
2023-01-09 18:00:00,2023,1.0,9.0,18.0,,,,,,,,,0.0,80.566,383.347
2023-01-09 19:00:00,2023,1.0,9.0,19.0,,,,,,,,,0.0,83.111,344.794
2023-01-09 20:00:00,2023,1.0,9.0,20.0,,,,,,,,,0.0,113.066,27.087
2023-01-09 21:00:00,2023,1.0,9.0,21.0,,,,,,,,,0.0,119.924,28.183
2023-01-09 22:00:00,2023,1.0,9.0,22.0,,0.5,,,,,,0.1,0.0,96.212,27.636
2023-01-09 23:00:00,2023,1.0,9.0,23.0,,,,,,,,,0.0,119.569,26.37
2023-01-10 00:00:00,2023,1.0,10.0,0.0,,,,,,,,,0.0,36.968,28.577
2023-01-10 01:00:00,2023,1.0,10.0,1.0,,,,,,,,,0.0,47.575,26.213
2023-01-10 02:00:00,2023,1.0,10.0,2.0,0.5,,,,,,,0.1,0.0,20.957,28.765
2023-01-10 03:00:00,2023,1.0,10.0,3.0,,0.5,,,,,,0.1,0.0,23.879,25.71
2023-01-10 04:00:00,2023,1.0,10.0,4.0,,,,,,,,,0.0,51.316,31.977
2023-01-10 05:00:00,2023,1.0,10.0,5.0,,,,,,,,,0.0,48.023,26.893
2023-01-10 06:00:00,2023,1.0,10.0,6.0,,,,,,,,,0.0,64.442,26.813
2023-01-10 07:00:00,2023,1.0,10.0,7.0,,,,,,,,,0.0,65.059,29.636
2023-01-10 08:00:00,2023,1.0,10.0,8.0,,,,,,,,,0.0,71.963,29.084
2023-01-10 09:00:00,2023,1.0,10.0,9.0,,,,,,,,,0.0,69.186,29.049
2023-01-10 10:00:00,2023,1.0,10.0,10.0,,,,,,,,,0.0,68.446,26.973
2023-01-10 11:00:00,2023,1.0,10.0,11.0,,,,,,,,,0.0,44.843,26.396
2023-01-10 12:00:00,2023,1.0,10.0,12.0,,,,,,,,,0.0,48.832,30.188
2023-01-10 13:00:00,2023,1.0,10.0,13.0,,,,,,,,,0.0,34.983,27.654
2023-01-10 14:00:00,2023,1.0,10.0,14.0,,,,,,,,,0.0,14.724,29.198
2023-01-10 15:00:00,2023,1.0,10.0,15.0,,0.5,,,,,,0.1,0.0,18.13,29.201
2023-01-10 16:00:00,2023,1.0,10.0,16.0,,,,,,,,,0.0,7.9,27.689
2023-01-10 17:00:00,2023,1.0,10.0,17.0,,,,,,,,,0.0,18.343,26.956
2023-01-10 18:00:00,2023,1.0,10.0,18.0,,,,,,,,,0.0,8.274,30.608
2023-01-10 19:00:00,2023,1.0,10.0,19.0,,,,,,,,,0.0,14.858,26.607
2023-01-10 20:00:00,2023,1.0,10.0,20.0,,,,,,,,,0.0,17.577,24.956
2023-01-10 21:00:00,2023,1.0,10.0,21.0,0.5,,,,,,,0.1,0.0,10.539,27.256
2023-01-10 22:00:00,2023,1.0,10.0,22.0,,,,,,,,,0.0,17.855,31.032
2023-01-10 23:00:00,2023,1.0,10.0,23.0,,0.5,,,,,,0.1,0.0,11.299,27.617
2023-01-11 00:00:00,2023,1.0,11.0,0.0,,,,,,,,,0.0,14.176,27.591
2023-01-11 01:00:00,2023,1.0,11.0,1.0,0.5,,,,,,,0.1,0.0,11.263,29.127
2023-01-11 02:00:00,2023,1.0,11.0,2.0,,,,,,,,,0.0,11.673,27.413
2023-01-11 03:00:00,2023,1.0,11.0,3.0,,,,,,,,,0.0,15.398,29.605
2023-01-11 04:00:00,2023,1.0,11.0,4.0,,,,,,,,,0.0,28.265,28.239
2023-01-11 05:00:00,2023,1.0,11.0,5.0,,,,,,,,,0.0,42.21,31.28
2023-01-11 06:00:00,2023,1.0,11.0,6.0,,0.5,,,,,,0.1,0.0,49.171,28.803
2023-01-11 07:00:00,2023,1.0,11.0,7.0,,,,,,,,,0.0,69.047,27.003
2023-01-11 08:00:00,2023,1.0,11.0,8.0,,0.5,,,,,,0.1,0.0,55.905,29.946
2023-01-11 09:00:00,2023,1.0,11.0,9.0,,0.5,,,,,,0.1,0.0,62.499,28.616
2023-01-11 10:00:00,2023,1.0,11.0,10.0,0.5,,,,,,,0.1,0.0,42.395,28.168
2023-01-11 11:00:00,2023,1.0,11.0,11.0,,,,,,,0.5,0.1,0.0,31.51,26.243
2023-01-11 12:00:00,2023,1.0,11.0,12.0,,,,,,,,,0.0,28.3,29.822
2023-01-11 13:00:00,2023,1.0,11.0,13.0,,,,,,,,,0.0,7.9,29.258
2023-01-11 14:00:00,2023,1.0,11.0,14.0,,,,,,,,,0.0,21.61,28.106
2023-01-11 15:00:00,2023,1.0,11.0,15.0,,,,,,,,,0.0,11.749,30.007
2023-01-11 16:00:00,2023,1.0,11.0,16.0,,,,,,,,,0.0,11.958,28.864
2023-01-11 17:00:00,2023,1.0,11.0,17.0,,,,,,,,,0.0,22.322,28.156
2023-01-11 18:00:00,2023,1.0,11.0,18.0,,,,,,,,,0.0,25.416,28.376
2023-01-11 19:00:00,2023,1.0,11.0,19.0,,,,,,,,,0.0,31.947,27.888
2023-01-11 20:00:00,2023,1.0,11.0,20.0,,,,,,,,,0.0,32.076,28.881
2023-01-11 21:00:00,2023,1.0,11.0,21.0,,,,,,,,,0.0,28.79,30.571
2023-01-11 22:00:00,2023,1.0,11.0,22.0,,,,,,,0.5,0.1,0.0,38.644,27.992
2023-01-11 23:00:00,2023,1.0,11.0,23.0,,,,,,,,,0.0,25.548,29.586
2023-01-12 00:00:00,2023,1.0,12.0,0.0,,,,,,,,,0.0,15.49,28.3
2023-01-12 01:00:00,2023,1.0,12.0,1.0,,,,,,,,,0.0,15.475,27.802
2023-01-12 02:00:00,2023,1.0,12.0,2.0,,,,,,,,,0.0,12.409,30.489
2023-01-12 03:00:00,2023,1.0,12.0,3.0,,,,,,,,,0.0,19.143,30.693
2023-01-12 04:00:00,2023,1.0,12.0,4.0,,,,,,,,,0.0,12.461,27.898
2023-01-12 05:00:00,2023,1.0,12.0,5.0,,,,,,,,,0.0,15.412,27.287
2023-01-12 06:00:00,2023,1.0,12.0,6.0,,,,,,,,,0.0,18.946,29.503
2023-01-12 07:00:00,2023,1.0,12.0,7.0,,,,,,,,,0.0,15.562,27.501
2023-01-12 08:00:00,2023,1.0,12.0,8.0,,,,,,,,,0.0,19.154,32.039
2023-01-12 09:00:00,2023,1.0,12.0,9.0,,,,,,,,,0.0,11.804,26.597
2023-01-12 10:00:00,2023,1.0,12.0,10.0,,,,,,,,,0.0,15.234,28.479
2023-01-12 11:00:00,2023,1.0,12.0,11.0,,,,,,,,,0.0,15.613,29.563
2023-01-12 12:00:00,2023,1.0,12.0,12.0,,,,,,,,,0.0,12.058,28.451
2023-01-12 13:00:00,2023,1.0,12.0,13.0,0.5,1.5,,,,,1.0,0.4,0.0,12.294,29.186
2023-01-12 14:00:00,2023,1.0,12.0,14.0,0.5,1.0,,,,,,0.2,0.0,11.665,28.265
2023-01-12 15:00:00,2023,1.0,12.0,15.0,1.5,,,,,,,0.2,0.0,18.544,27.874
2023-01-12 16:00:00,2023,1.0,12.0,16.0,1.0,0.5,,,,,,0.2,0.0,14.823,26.435
2023-01-12 17:00:00,2023,1.0,12.0,17.0,,0.5,,,,,,0.1,0.0,14.714,29.183
2023-01-12 18:00:00,2023,1.0,12.0,18.0,,,,,,,,,0.0,14.504,27.185
2023-01-12 19:00:00,2023,1.0,12.0,19.0,0.5,,,,,,,0.1,0.0,17.612,27.562
2023-01-12 20:00:00,2023,1.0,12.0,20.0,,,,,,,,,0.0,14.476,29.728
